id,osm_id,osm_type,coordinates,name,description,amenity,bicycle_parking,capacity,access,covered,fee,supervised,lit,operator,operator_type,building,level,surface,addr_city,addr_street,addr_housenumber,addr_suburb,addr_postcode,opening_hours,payment_none,ref,source,source_date,wikidata,wikipedia,created_at,updated_at
5179,node/13112921037,node,POINT(-34.883828 -8.099856),Barraca de Pingo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P433,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5180,node/13112921038,node,POINT(-34.918605 -8.115912),Praça do Sargento,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P432,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5181,node/13112921039,node,POINT(-34.919767 -8.07872),Praça Franco Gomes Coutinho,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P431,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5182,node/13112921040,node,POINT(-34.930639 -8.072198),Praça Nossa Senhora de Fátima,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P430,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5183,node/13112921041,node,POINT(-34.927955 -8.072877),Praça Zeppelin (San Martin),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P429,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5184,node/13112921042,node,POINT(-34.921773 -8.083229),Praça Professor Paulo Silveira do Nascimento,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P428,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5185,node/13112921043,node,POINT(-34.911402 -8.071678),Praça Sargento Max Wolf Filho,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P427,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5186,node/13112921044,node,POINT(-34.954845 -8.031226),TI Caxangá,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P426,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5187,node/13112921045,node,POINT(-34.876596 -8.079951),Orla de Brasilia Teimosa (Buraco da Véia),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P425,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5188,node/13112921046,node,POINT(-34.908857 -8.099821),Acad. da cidade – Polo Cafezópolis,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P424,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5189,node/13112921047,node,POINT(-34.87587 -8.020313),Academia da Cidade Polo Chão de estrelas,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P423,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5190,node/13112921048,node,POINT(-34.929403 -8.010254),Buriti,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P422,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5191,node/13112921049,node,POINT(-34.888587 -8.044902),CMEI Prof. FRANCISCO do Amaral Lopes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P421,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5192,node/13112921050,node,POINT(-34.902784 -8.048016),Parque das Graças 03,,bicycle_parking,stands,20,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P420,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5193,node/13112921051,node,POINT(-34.903651 -8.049569),Parque das Graças 02,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P419,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5194,node/13112921052,node,POINT(-34.902913 -8.045406),Parque das Graças 01,,bicycle_parking,stands,12,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P418,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5195,node/13112921053,node,POINT(-34.921716 -8.05029),TI Getulio Vargas 02,,bicycle_parking,stands,20,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P417,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5196,node/13112921054,node,POINT(-34.943299 -8.038463),TI CDU,,bicycle_parking,stands,16,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P415,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5197,node/13112921055,node,POINT(-34.917754 -8.025911),Mercado de Casa Amarela 04,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P414,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5198,node/13112921056,node,POINT(-34.885148 -8.062604),Praça Maciel Pinheiro,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P413,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5199,node/13112921057,node,POINT(-34.907299 -8.050652),Praça Eça de Queiroz,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P412,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5200,node/13112921058,node,POINT(-34.90451 -8.053573),Dpt. Remo Do Sport Club Do Recife,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P411,,,,,2026-07-02T22:07:42.694Z,2026-07-02T22:07:42.694Z
5201,node/13112921059,node,POINT(-34.932698 -8.028989),Simonesia,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P410,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5202,node/13112921060,node,POINT(-34.899404 -8.068887),,,bicycle_parking,stands,,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P409,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5203,node/13112921061,node,POINT(-34.881264 -8.015904),CRAS Campina do Barreto,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P408,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5204,node/13112921062,node,POINT(-34.929304 -8.016857),Praça do Burity,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P407,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5205,node/13112921063,node,POINT(-34.925422 -8.096667),Academia da Cidade Polo Simão Borba,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P406,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5206,node/13112921064,node,POINT(-34.89503 -8.060339),Praça Chora Menino,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P405,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5207,node/13112921065,node,POINT(-34.946227 -8.118421),Praça dos Taxistas,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P404,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5208,node/13112921066,node,POINT(-34.892775 -8.035682),Praça Dom Miguel Valverde 03,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P403,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5209,node/13112921067,node,POINT(-34.892489 -8.035839),Praça Dom Miguel Valverde 02,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P402,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5210,node/13112921068,node,POINT(-34.892587 -8.035414),Praça Dom Miguel Valverde 01,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P401,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5211,node/13112921069,node,POINT(-34.932783 -8.067368),Praça João Pessoa de Queiroz,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P400,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5212,node/13112921070,node,POINT(-34.910226 -8.050543),Praça Prof. Calazans,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P399,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5213,node/13112921071,node,POINT(-34.94702 -8.117503),Praça dos Iburenses - Academia Recife,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P398,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5214,node/13112921072,node,POINT(-34.89256 -8.034676),Escola Municipal Engenheiro Edinaldo Miranda de Oliveira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P397,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5215,node/13112921073,node,POINT(-34.893419 -8.0666),Academia da Cidade Polo Ilha do Leite,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P396,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5216,node/13112921074,node,POINT(-34.919859 -8.105865),Praça Jardim América,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P395,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5217,node/13112921075,node,POINT(-34.921888 -8.063776),Praça do Bongi 02,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P394,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5218,node/13112921076,node,POINT(-34.906456 -8.077713),Estação Afogados 02,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P393,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5219,node/13112921077,node,POINT(-34.90643 -8.077317),Estação Afogados 01,,bicycle_parking,stands,6,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P392,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5220,node/13112921078,node,POINT(-34.93423 -8.094366),Praça da Vitória,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P391,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5221,node/13112921079,node,POINT(-34.93012 -8.093229),Praça Jornalista Anibal Fernandes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P390,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5222,node/13112921080,node,POINT(-34.932518 -8.093423),Praça Manfredo Nigro,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P389,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5223,node/13112921081,node,POINT(-34.933347 -8.094168),Praça José Cecílio de Lira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P388,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5224,node/13112921082,node,POINT(-34.931675 -8.094303),Praça São Braz,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P387,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5225,node/13112921083,node,POINT(-34.93143 -8.09648),Praça Eduardo Cardoso,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P386,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5226,node/13112921084,node,POINT(-34.938989 -8.095365),Praça 4 de Outubro,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P385,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5227,node/13112921085,node,POINT(-34.943836 -8.095502),Praça Nossa Senhora de Lourdes,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P384,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5228,node/13112921086,node,POINT(-34.933831 -8.089414),Mercado de Areias,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P383,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5229,node/13112921087,node,POINT(-34.936713 -8.094601),Praça da Lavadeira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P382,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5230,node/13112921088,node,POINT(-34.936488 -8.101343),Campo de Areias,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P381,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5231,node/13112921089,node,POINT(-34.938385 -8.097552),Praça João Stanislau,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P380,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5232,node/13112921090,node,POINT(-34.928055 -8.10024),Hospital Eduardo Campos da Pessoa Idosa,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P379,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5233,node/13112921091,node,POINT(-34.961801 -8.086909),Hospital Otávio de Freitas,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P378,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5234,node/13112921092,node,POINT(-34.96149 -8.08243),Escola Municipal Professora Maria da Paz Brandão Alves,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P377,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5235,node/13112921093,node,POINT(-34.956638 -8.090533),Estação Tejipió,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P376,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5236,node/13112921094,node,POINT(-34.927558 -8.065398),Praça da Cavalaria 02,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P375,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5237,node/13112921095,node,POINT(-34.927059 -8.065575),Praça da Cavalaria 01,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P374,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5238,node/13112921096,node,POINT(-34.932112 -8.067679),EREM Professora Helena Pugó,,bicycle_parking,stands,20,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P373,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5239,node/13112921097,node,POINT(-34.928825 -8.071083),Praça de San Martin (Praça da Infância),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P372,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5240,node/13112921098,node,POINT(-34.940126 -8.08056),Praça do El Salvador,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P371,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5241,node/13112921099,node,POINT(-34.940573 -8.071672),Hospital da Mulher (Emergência),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P370,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5242,node/13112921100,node,POINT(-34.94103 -8.070992),Hospital da Mulher (Acesso Funcionários),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P369,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5243,node/13112921101,node,POINT(-34.940774 -8.072143),Hospital da Mulher (Administração),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P368,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5244,node/13112921102,node,POINT(-34.904849 -8.081301),T.I Largo da Paz,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P367,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5245,node/13112921103,node,POINT(-34.917902 -8.073999),Escola Municipal Professor Antônio de Brito Alves,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P366,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5246,node/13112921104,node,POINT(-34.911157 -8.079081),Maternidade Professor Bandeira Filho,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P365,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5247,node/13112921105,node,POINT(-34.905679 -8.07812),Mercado de Afogados,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P364,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5248,node/13112921106,node,POINT(-34.906812 -8.077758),Calçada do metrô de Afogados,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P363,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5249,node/13112921107,node,POINT(-34.902053 -8.061897),Calçada do Sport Clube do Recife,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P362,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5250,node/13112921108,node,POINT(-34.953117 -8.050748),Restaurante Universitário (UFPE),,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P361,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5251,node/13112921109,node,POINT(-34.9457 -8.052232),Reitoria UFPE,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P360,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5252,node/13112921110,node,POINT(-34.952951 -8.046323),Cemitério da Várzea,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P359,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5591,node/13176664832,node,POINT(-44.7195678 -23.2214388),,,bicycle_parking,wall_loops,20,,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.739Z,2026-07-02T22:07:42.739Z
5253,node/13112921111,node,POINT(-34.959424 -8.048868),Praça da Várzea,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P358,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5254,node/13112921112,node,POINT(-34.959424 -8.048726),Praça Pinto Damásio,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P357,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5255,node/13112921113,node,POINT(-34.95816 -8.050249),Melhor Cantinho da Cidade,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P356,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5256,node/13112921114,node,POINT(-34.958382 -8.050628),Praça do Rosário,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P355,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5257,node/13112921115,node,POINT(-34.907993 -8.04109),Ascendino Neves,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P354,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5258,node/13112921116,node,POINT(-34.940214 -8.048151),Praça do Bom Pastor,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P353,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5259,node/13112921117,node,POINT(-34.947151 -8.036372),Praça Estevão Sá,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P352,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5260,node/13112921118,node,POINT(-34.908901 -8.065535),Praça Cosme Viana,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P351,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5261,node/13112921119,node,POINT(-34.943977 -8.056172),Escola Professor Leal de Barros,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P350,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5262,node/13112921120,node,POINT(-34.943348 -8.03624),Praça Luiz de Lacerda,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P349,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5263,node/13112921121,node,POINT(-34.932589 -8.030911),Praça Nova Esperança,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P348,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5264,node/13112921122,node,POINT(-34.934944 -8.039667),Praça Cordislândia,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P347,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5265,node/13112921123,node,POINT(-34.931443 -8.045391),Praça Professor Coelho de Almeida,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P346,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5266,node/13112921124,node,POINT(-34.912518 -8.056582),Praça do Berardo,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P345,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5267,node/13112921125,node,POINT(-34.931021 -8.062798),Praça da Chesf,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P344,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5268,node/13112921126,node,POINT(-34.932018 -8.06513),Praça Luiz Gonzaga,,bicycle_parking,stands,4,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P343,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5269,node/13112921127,node,POINT(-34.933376 -8.066907),Praça da Paz Arcebispo Dom Helder Câmara,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P342,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5270,node/13112921128,node,POINT(-34.927325 -8.056242),Praça da Fé,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P341,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5271,node/13112921129,node,POINT(-34.92624 -8.059943),COMPAZ Escritor Ariano Suassuna,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P340,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5272,node/13112921130,node,POINT(-34.926057 -8.06),COMPAZ Escritor Ariano Suassuna,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P339,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5273,node/13112921131,node,POINT(-34.926036 -8.059568),COMPAZ Escritor Ariano Suassuna,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P338,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5274,node/13112921132,node,POINT(-34.926897 -8.050059),Praça Áureo Xavier,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P337,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5275,node/13112921133,node,POINT(-34.925347 -8.049242),Praça Dom José Pereira Alves,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P336,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5276,node/13112921134,node,POINT(-34.908331 -8.04248),Praça Batista da Silva,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P335,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5277,node/13112921135,node,POINT(-34.915332 -8.044783),Praça Gregório Bezerra,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P334,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5278,node/13112921136,node,POINT(-34.903803 -8.056312),Praça José da Mota Silveira,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P333,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5279,node/13112921137,node,POINT(-34.904332 -8.047389),Praça Domingos Giovanetti,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P332,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5280,node/13112921138,node,POINT(-34.904993 -8.049865),Praça Paulo Freire,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P331,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5281,node/13112921139,node,POINT(-34.892724 -8.026138),Estádio do Arruda,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P330,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5282,node/13112921140,node,POINT(-34.877331 -8.032432),Praça de Campo Grande,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P329,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5283,node/13112921141,node,POINT(-34.922249 -8.010314),Campo de Concentração de Treinamento de Futebol Internacional do Brasil,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P328,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
5284,node/13112921142,node,POINT(-34.885128 -8.039258),Praça Augusto Rodrigues,,bicycle_parking,stands,10,yes,no,no,,,Prefeitura do Recife,,,,,,,,,,,,P327,,,,,2026-07-02T22:07:42.705Z,2026-07-02T22:07:42.705Z
