id,data.age,data.job,data.gender,data.season,data.system,data.frequency,data.schooling,data.collisions,data.color_race,data.days_usage.total,data.days_usage.school,data.days_usage.leisure,data.days_usage.working,data.days_usage.shopping,data.years_using,data.age_category,data.age_standard,data.biggest_need,data.biggest_issue,data.distance_time,data.time_category,data.time_original,data.wage_standard,data.covid19_impact,data.frequency_what,data.income_original,data.pandemic_impact,data.theft_occurrence,data.transport_quality,data.household_quantity,data.combination_quality,data.motivation_to_start,data.neighborhood_living,data.neighborhood_origin,data.combination_category,data.neighborhood_destiny,data.harassment_occurrence,data.transport_combination.yes_no,data.transport_combination.transportation,data.motivation_to_continue,metadata.id,metadata.area,metadata.city,metadata.date,metadata.hour,metadata.street,metadata.weekday,metadata.location.type,metadata.location.coordinates,metadata.schedule,metadata.bike_type,metadata.sheet_index,metadata.survey_year,metadata.neighborhood,metadata.original_date,metadata.researcher_code,metadata.datetime_original,metadata.questionnaire_number,coordinates,created_at,updated_at
5198,21,,Masculino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Branca,5,0,5,0,0,menos de 6 meses,de 15 a 24 anos,acima de 5 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Menos de 6 meses,7000,Não,Mais segurança/educação no trânsito,de 5 a 10 salários mínimos,Sim,,Carro/Moto,3,Sem resposta,,Graças,,Sem resposta,,,false,,É mais rápido e prático,710,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,710,2021,,07/10/2021,30786,07/10/2021,117,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.950Z,2026-07-22T03:36:44.950Z
5199,41,,Masculino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Parda,7,0,2,5,0,entre 2 e 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,30,mais de 20 até 30 minutos,Entre 4 e 5 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais rápido e prático,711,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,711,2021,,07/10/2021,30786,07/10/2021,118,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.952Z,2026-07-22T03:36:44.952Z
5200,56,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Preta,5,0,0,5,0,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,Sem resposta,de 1 a 2 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais rápido e prático,712,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,712,2021,,07/10/2021,30786,07/10/2021,119,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.954Z,2026-07-22T03:36:44.954Z
5201,37,,Masculino,0,Não,Passei a pedalar mais,Ensino Superior (Faculdade),Não,Parda,5,0,2,5,0,entre 2 e 5 anos,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Espinheiro,,Sem resposta,,,false,,É mais rápido e prático,713,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,713,2021,,07/10/2021,30786,07/10/2021,120,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.957Z,2026-07-22T03:36:44.957Z
5202,43,,Feminino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Parda,5,0,1,2,3,mais de 5 anos,de 35 a 44 anos,de 2 a 5 Salários Mínimos,Outros,,30,mais de 20 até 30 minutos,Mais de 5 anos,3500,Não,Mais segurança/educação no trânsito,de 2 a 3 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Campo Grande,,Sem resposta,,,false,,Outros,714,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,714,2021,,07/10/2021,30786,07/10/2021,121,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.959Z,2026-07-22T03:36:44.959Z
5203,47,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Branca,7,0,1,6,6,mais de 5 anos,de 45 a 54 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Mais de 5 anos,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Tamarineira,,Sem resposta,,,false,,É mais rápido e prático,715,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,715,2021,,07/10/2021,30786,07/10/2021,122,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.961Z,2026-07-22T03:36:44.961Z
5204,27,,Masculino,0,Não,Passei a pedalar mais,Ensino Superior (Faculdade),Não,Parda,4,0,4,0,0,menos de 6 meses,de 25 a 34 anos,acima de 5 Salários Mínimos,É mais barato,,25,mais de 20 até 30 minutos,Menos de 6 meses,7000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",acima de 10 salários mínimos,Sim,,Carro/Moto,2,Sem resposta,,Paissandu,,Sem resposta,,,false,,É mais barato,716,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,716,2021,,07/10/2021,30786,07/10/2021,123,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.964Z,2026-07-22T03:36:44.964Z
5205,29,,Masculino,0,Não,Sem resposta,Ensino Superior (Faculdade),Não,Preta,7,0,7,7,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais barato,,15,Sem resposta,Entre 2 e 3 anos,3500,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Não,,Sem resposta,1,Sem resposta,,Prado,,Sem resposta,,,false,,É mais barato,717,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,717,2021,,07/10/2021,30786,07/10/2021,124,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.966Z,2026-07-22T03:36:44.966Z
5206,24,,Feminino,0,Não,Sem resposta,Pós-Graduação,Não,Preta,7,5,2,0,1,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,Outros,,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,1,Sem resposta,,Várzea,,Sem resposta,,,false,,Outros,718,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quinta-feira,Point,"-8.03876,-34.90176",,Privada,718,2021,,07/10/2021,30786,07/10/2021,125,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:44.970Z,2026-07-22T03:36:44.970Z
5207,33,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Sim,Preta,7,7,4,7,0,mais de 5 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais rápido e prático,,10,até 10 minutos,Mais de 5 anos,1400,Não,Mais segurança/educação no trânsito,até 1 salário mínimo,Não,,Sem resposta,2,Sem resposta,,Cardoso,,Sem resposta,,,false,,É mais rápido e prático,719,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,719,2021,,05/10/2021,30786,07/10/2021,84,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.973Z,2026-07-22T03:36:44.973Z
5208,37,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Sim,Parda,7,0,0,7,0,mais de 5 anos,de 35 a 44 anos,até 1 Salário Mínimo,É mais rápido e prático,,10,até 10 minutos,Mais de 5 anos,1400,Não,Mais segurança/educação no trânsito,até 1 salário mínimo,Não,,Sem resposta,2,Sem resposta,,Santa Luzia,,Sem resposta,,,false,,É mais rápido e prático,720,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,720,2021,,05/10/2021,30786,07/10/2021,85,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.976Z,2026-07-22T03:36:44.976Z
5209,45,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Preta,7,0,1,5,4,entre 1 e 2 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais barato,,15,mais de 10 até 20 minutos,Entre 1 e 2 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Carro/Moto,1,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais barato,721,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,terça-feira,Point,"-8.02676,-34.91773",,Privada,721,2021,,05/10/2021,30786,07/10/2021,53,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:44.979Z,2026-07-22T03:36:44.979Z
5210,39,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Preta,7,0,0,7,0,mais de 5 anos,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais barato,,1,até 10 minutos,Mais de 5 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,3,Sem resposta,,San Martin,,Sem resposta,,,false,,É mais barato,722,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,722,2021,,05/10/2021,30786,07/10/2021,86,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.981Z,2026-07-22T03:36:44.981Z
5211,75,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Branca,4,0,0,4,4,mais de 5 anos,65 anos ou mais,de 1 a 2 Salários Mínimos,Sem resposta,,30,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Sem resposta,2,Sem resposta,,Cordeiro,,Sem resposta,,,false,,Sem resposta,723,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,723,2021,,05/10/2021,30786,07/10/2021,87,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.984Z,2026-07-22T03:36:44.984Z
5212,34,,Masculino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Parda,5,0,0,5,0,entre 2 e 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,A pé ou outro modo ativo,3,Sem resposta,,Cordeiro,,Sem resposta,,,false,,É mais rápido e prático,724,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,724,2021,,05/10/2021,30786,07/10/2021,88,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.987Z,2026-07-22T03:36:44.987Z
5213,22,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,6,0,0,6,0,mais de 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,Outros,,15,mais de 10 até 20 minutos,Mais de 5 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Sem resposta,4,Sem resposta,,San Martin,,Sem resposta,,,false,,Outros,725,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,725,2021,,05/10/2021,30786,07/10/2021,89,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.990Z,2026-07-22T03:36:44.990Z
5214,21,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Sim,Branca,4,0,4,4,0,entre 2 e 5 anos,de 15 a 24 anos,acima de 5 Salários Mínimos,É mais rápido e prático,,45,mais de 30 minutos até 1 hora,Entre 4 e 5 anos,7000,Sim,Mais segurança/educação no trânsito,de 5 a 10 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,7,Sem resposta,,Camaragibe,,Sem resposta,,,false,,É mais rápido e prático,726,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,726,2021,,05/10/2021,30786,07/10/2021,90,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.992Z,2026-07-22T03:36:44.992Z
5215,55,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Branca,2,0,2,0,0,menos de 6 meses,de 55 a 64 anos,de 2 a 5 Salários Mínimos,É mais saudável,,30,mais de 20 até 30 minutos,Menos de 6 meses,3500,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 2 a 3 salários mínimos,Não,,Carro/Moto,3,Sem resposta,,Cordeiro,,Sem resposta,,,false,,É mais saudável,727,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,727,2021,,05/10/2021,30786,07/10/2021,91,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.995Z,2026-07-22T03:36:44.995Z
5216,45,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Amarela,5,0,0,5,0,entre 2 e 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Entre 3 e 4 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Cordeiro,,Sem resposta,,,false,,É mais rápido e prático,728,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,728,2021,,05/10/2021,30786,07/10/2021,92,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:44.997Z,2026-07-22T03:36:44.997Z
5217,53,,Feminino,0,Não,Passei a pedalar menos,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,7,0,1,6,2,mais de 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais saudável,,40,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Ônibus/Metrô/Trem/BRT,3,Sem resposta,,Casa Amarela,,Sem resposta,,,false,,É mais saudável,729,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,terça-feira,Point,"-8.02676,-34.91773",,Privada,729,2021,,05/10/2021,30786,07/10/2021,54,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:45.000Z,2026-07-22T03:36:45.000Z
5218,29,,Masculino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Amarela,5,0,0,5,0,entre 2 e 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Várzea,,Sem resposta,,,false,,É mais rápido e prático,730,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,730,2021,,05/10/2021,30786,07/10/2021,93,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.002Z,2026-07-22T03:36:45.002Z
5219,57,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Parda,5,0,0,5,0,mais de 5 anos,de 55 a 64 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,30,mais de 20 até 30 minutos,Mais de 5 anos,2000,Sim,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,4,Sem resposta,,,,Sem resposta,,,false,,É mais rápido e prático,731,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,731,2021,,05/10/2021,30786,07/10/2021,94,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.005Z,2026-07-22T03:36:45.005Z
5220,47,,Masculino,0,Não,Passei a pedalar mais,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Amarela,4,0,2,4,0,entre 2 e 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais saudável,,25,mais de 20 até 30 minutos,Entre 3 e 4 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,Ônibus/Metrô/Trem/BRT,3,Sem resposta,,Torre,,Sem resposta,,,false,,É mais saudável,732,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,732,2021,,05/10/2021,30786,07/10/2021,95,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.007Z,2026-07-22T03:36:45.007Z
5221,29,,Feminino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Parda,5,0,0,5,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Entre 3 e 4 anos,3500,Não,Mais segurança/educação no trânsito,de 2 a 3 salários mínimos,Sim,,Sem resposta,3,Sem resposta,,Cordeiro,,Sem resposta,,,false,,É mais rápido e prático,733,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,733,2021,,05/10/2021,30786,07/10/2021,96,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.010Z,2026-07-22T03:36:45.010Z
5222,24,,Masculino,3,Sim,Sem resposta,Ensino Médio (Segundo Grau),Não,Branca,7,0,2,2,0,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,60,mais de 30 minutos até 1 hora,Entre 2 e 3 anos,2000,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Não,,Ônibus/Metrô/Trem/BRT,1,Ônibus/Metrô/Trem/BRT,,Casa Amarela,,Ônibus/Metrô/Trem/BRT,,,true,Sim,É mais rápido e prático,734,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,terça-feira,Point,"-8.02676,-34.91773",,Pública,734,2021,,05/10/2021,30786,07/10/2021,55,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:45.013Z,2026-07-22T03:36:45.013Z
5223,27,,Feminino,0,Não,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Parda,3,0,0,3,3,entre 1 e 2 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais barato,,20,mais de 10 até 20 minutos,Entre 1 e 2 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Sim,,Ônibus/Metrô/Trem/BRT,4,Sem resposta,,Torre,,Sem resposta,,,false,,É mais barato,735,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,735,2021,,05/10/2021,30786,07/10/2021,97,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.015Z,2026-07-22T03:36:45.015Z
5224,30,,Masculino,0,Não,Sem resposta,Ensino Médio (Segundo Grau),Não,Amarela,7,0,2,5,0,mais de 5 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais barato,,20,mais de 10 até 20 minutos,Mais de 5 anos,1400,Não,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,Não,,Sem resposta,1,Sem resposta,,Torre,,Sem resposta,,,false,,É mais barato,736,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,736,2021,,05/10/2021,30786,07/10/2021,98,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.017Z,2026-07-22T03:36:45.017Z
5225,23,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Preta,7,0,5,7,5,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais saudável,,100,mais de 1 hora,Mais de 5 anos,1400,Não,Mais segurança/educação no trânsito,até 1 salário mínimo,Não,,Sem resposta,4,Sem resposta,,Camaragibe,,Sem resposta,,,false,,É mais saudável,737,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,737,2021,,05/10/2021,30786,07/10/2021,99,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.019Z,2026-07-22T03:36:45.019Z
5226,31,,Feminino,0,Sim,Passei a pedalar mais,Ensino Médio (Segundo Grau),Não,Parda,5,0,0,5,3,entre 2 e 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais barato,,25,mais de 20 até 30 minutos,Entre 2 e 3 anos,2000,Sim,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,Sim,,A pé ou outro modo ativo,3,Sem resposta,,Torre,,Sem resposta,,,false,,É mais barato,738,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Pública,738,2021,,05/10/2021,30786,07/10/2021,100,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.021Z,2026-07-22T03:36:45.021Z
5227,47,,Masculino,0,Não,Sem resposta,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,5,0,0,5,3,mais de 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,,25,mais de 20 até 30 minutos,Mais de 5 anos,2000,Não,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,Não,,Sem resposta,4,Sem resposta,,Santa Luzia,,Sem resposta,,,false,,É mais rápido e prático,739,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Avenida Caxangá x Avenida General San Martin,terça-feira,Point,"-8.05045,-34.92105",,Privada,739,2021,,05/10/2021,30786,07/10/2021,101,0101000020E61000008BFD65F7E47541C0992A1895D41920C0,2026-07-22T03:36:45.024Z,2026-07-22T03:36:45.024Z
