post_code	street_code	street_name	score	raw_address
B064355	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064356	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064357	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064358	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064359	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064362	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064365	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064366	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064368	45810	Rua dos Navegantes	1.000	Rua dos Navegantes
B064370	57398	Rua Ribeiro de Brito	1.000	Rua Ribeiro de Brito
B064371	28690	Rua Henrique Capitulino	1.000	Rua Henrique Capitulino
B064372	47937	Rua Professor Osias Ribeiro	1.000	Rua Professor Osias Ribeiro
B064388	12629	Rua Bruno Veloso	1.000	Rua Bruno Veloso
B064574	87319	Rua João Paulo II	1.000	Rua Joao Paulo Ii
B064601	2160	Rua Alemanha	1.000	R. Alemanha
B064602D	32921	Rua Jean Emile Favre	1.000	R. Jean Emile Favre
B064608	32468	Rua Jamaica	1.000	R. Jamaica
B064609	62723	Rua Vale do Itajaí	1.000	R. Itajai
B064610	32921	Rua Jean Emile Favre	1.000	R. Jean Emile Favre
B064611	31127	Rua Itamaracá	1.000	R. Itamaraca
B064611D	31127	Rua Itamaracá	1.000	R. Itamaraca
B064612	31127	Rua Itamaracá	1.000	R. Itamaraca
B064613	31127	Rua Itamaracá	1.000	R. Itamaraca
B064621	32468	Rua Jamaica	1.000	R. Jamaica
B064622	32468	Rua Jamaica	1.000	R. Jamaica
B064624	32468	Rua Jamaica	1.000	R. Jamaica
B064625	32468	Rua Jamaica	1.000	R. Jamaica
B064631	1465	Avenida Conselheiro Aguiar	1.000	Avenida Conselheiro Aguiar
B064643	31364	Rua Itapeva	1.000	R. Itapeva
B064644	31364	Rua Itapeva	1.000	R. Itapeva
B064645	31364	Rua Itapeva	1.000	R. Itapeva
B064646	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064651	91421	Rua Dancing Days	1.000	R. Dancing Days
B064652	91421	Rua Dancing Days	1.000	R. Dancing Days
B064652D	91421	Rua Dancing Days	1.000	R. Dancing Days
B064658	705101	Rua Campanha	1.000	R. Campanha
B064659	705101	Rua Campanha	1.000	R. Campanha
B064660	90956	Rua Ciana	1.000	R. Ciana
B064661	90956	Rua Ciana	1.000	R. Ciana
B064662	705101	Rua Campanha	1.000	R. Campanha
B064663	705101	Rua Campanha	1.000	R. Campanha
B064664	705101	Rua Campanha	1.000	R. Campanha
B064665	705101	Rua Campanha	1.000	R. Campanha
B064666	705101	Rua Campanha	1.000	R. Campanha
B064667	705101	Rua Campanha	1.000	R. Campanha
B064668	109886	Rio Tejipió	1.000	R. Tejipio-Rio
B064669	90824	Rua Brasília de Minas	1.000	R. Brasilia De Minas
B064670	90824	Rua Brasília de Minas	1.000	R. Brasilia De Minas
B064671	705101	Rua Campanha	1.000	R. Campanha
B064672	705101	Rua Campanha	1.000	R. Campanha
B064673	705101	Rua Campanha	1.000	R. Campanha
B064674	90824	Rua Brasília de Minas	1.000	R. Brasilia De Minas
B064676	90816	Rua Arceburgo	1.000	R. Arceburgo
B064677	91421	Rua Dancing Days	1.000	R. Dancing Days
B064692	33804	Rua João Francisco Lisboa	1.000	R. Lisboa
B064693	705101	Rua Campanha	1.000	R. Campanha
B064696	33804	Rua João Francisco Lisboa	1.000	R. Lisboa
B064697	705101	Rua Campanha	1.000	R. Campanha
B064698	33804	Rua João Francisco Lisboa	1.000	R. Lisboa
B064699	33804	Rua João Francisco Lisboa	1.000	R. Lisboa
B064700	705101	Rua Campanha	1.000	R. Campanha
B064724D	56871	Avenida Recife	1.000	Avenida Recife
B064782	17906	Rua Santos Cosme e Damião	1.000	R Santos Cosme E Damiao
B064801	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064803	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064804	33804	Rua João Francisco Lisboa	1.000	R. Lisboa
B064805	31364	Rua Itapeva	1.000	R. Itapeva
B064806	31364	Rua Itapeva	1.000	R. Itapeva
B064807	31364	Rua Itapeva	1.000	R. Itapeva
B064808	31364	Rua Itapeva	1.000	R. Itapeva
B064811	22098	Rua Engenho Noruéga	1.000	R. Noruega
B064821	120960	Rua Campo do Bangu	1.000	Rua Campo do Bangu
B064822	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064822D	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064823	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064824	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064825	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064826	31364	Rua Itapeva	1.000	R. Itapeva
B064827	31364	Rua Itapeva	1.000	R. Itapeva
B064828	31364	Rua Itapeva	1.000	R. Itapeva
B064829	31364	Rua Itapeva	1.000	R. Itapeva
B064831	31364	Rua Itapeva	1.000	R. Itapeva
B064832	120960	Rua Campo do Bangu	1.000	R. Campo Do Bangu
B064835	22098	Rua Engenho Noruéga	1.000	R. Noruega
B064849	22098	Rua Engenho Noruéga	1.000	R. Noruega
B064849D	22098	Rua Engenho Noruéga	1.000	R. Noruega
B065074	120251	Rua Cadajás	1.000	R. Cadajas
B065075	120251	Rua Cadajás	1.000	R. Cadajas
B065076	83291	Rua Doutor Leônidas Cravo Gama	1.000	R. Do Cravo
B065102D	57061	Estrada dos Remédios	1.000	Estrada Dos Remedios
B065153	49905	Rua da Paz	1.000	R Da Paz
B065155	49905	Rua da Paz	1.000	R Da Paz
B065156	49905	Rua da Paz	1.000	R Da Paz
B065210	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065211	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065211D	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065220	34177	Rua João Pessoa	1.000	R. Joao Pessoa
B065223	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065226	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065226D	31194	Rua Marquês de Itanhaém	1.000	R. Marques De Itanhaem
B065227	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065228	50881	Rua Peroba	1.000	R. Peroba
B065235D	50881	Rua Peroba	1.000	R. Peroba
B065343	49905	Rua da Paz	1.000	R Da Paz
B065344D	49905	Rua da Paz	1.000	R Da Paz
B065356	39683	Largo Dom Luiz	0.500	Largo Da Paz
B065359	49905	Rua da Paz	1.000	R Da Paz
B065360	49905	Rua da Paz	1.000	R Da Paz
B065553	16756	Avenida Central	1.000	Av. Central
B065566	50881	Rua Peroba	1.000	R. Peroba
B065567	50881	Rua Peroba	1.000	R. Peroba
B065568	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065569	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065573	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065574	34177	Rua João Pessoa	1.000	R. Joao Pessoa
B065576	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065577	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065583	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065592	12220	Rua Botuverá	1.000	Rua Botuverá
B065929	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065929D	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065932	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065934	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065935	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065937	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065947	44717	Rua Mocajuba	1.000	R. Mocajuba
B065948	44717	Rua Mocajuba	1.000	R. Mocajuba
B065952	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065955	29408	Rua Humberto de Campos	1.000	R. Humberto De Campos
B065956	5754	Rua Antônio Figueiredo	1.000	R. Antonio Figueiredo
B065958	4936	Rua André Vieira de Melo	1.000	R. Andre Vieira De Melo
B065959	4936	Rua André Vieira de Melo	1.000	R. Andre Vieira De Melo
B065965D	50881	Rua Peroba	1.000	R. Peroba
B065973	16756	Avenida Central	1.000	Av. Central
B066001	10685	Rua Belém de São Francisco	1.000	Rua Belém de São Francisco
B066001D	30708	Rua Isaac Buril	1.000	Rua Isaac Buril
B066002	10685	Rua Belém de São Francisco	1.000	Rua Belém de São Francisco
B066003	10685	Rua Belém de São Francisco	1.000	Rua Belém de São Francisco
B066004	16519	Rua Barão de Cerro Largo	0.667	Rua Barão de Marmore
B066005	16519	Rua Barão de Cerro Largo	0.667	Rua Barão de Marmore
B066006	43036	Rua Mário Campelo	1.000	Rua Mário Campelo
B066007	43036	Rua Mário Campelo	1.000	Rua Mário Campelo
B066009	10685	Rua Belém de São Francisco	1.000	Rua Belém de São Francisco
B066011	10685	Rua Belém de São Francisco	1.000	Rua Belém de São Francisco
B066014	30708	Rua Isaac Buril	1.000	Rua Isaac Buril
B066015	43036	Rua Mário Campelo	1.000	Rua Mário Campelo
B066016	43036	Rua Mário Campelo	1.000	Rua Mário Campelo
B066018	42676	Rua Dona Maria Lacerda	1.000	Rua Dona Maria Lacerda
B066019	118419	Travessa Maria Lacerda	1.000	Travessa Maria Lacerda
B066020	118419	Travessa Maria Lacerda	1.000	Travessa Maria Lacerda
B066021	118419	Travessa Maria Lacerda	1.000	Travessa Maria Lacerda
B066022	118419	Travessa Maria Lacerda	1.000	Travessa Maria Lacerda
B066023	118419	Travessa Maria Lacerda	1.000	Travessa Maria Lacerda
B066024	42676	Rua Dona Maria Lacerda	1.000	Rua Dona Maria Lacerda
B066025	42676	Rua Dona Maria Lacerda	1.000	Rua Dona Maria Lacerda
B066026	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066027	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066028	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066029	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066030	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066031	23582	Rua Faria Brito	1.000	Rua Faria Brito
B066034	61425	Rua Três de Maio	1.000	Rua Três de Maio
B066038	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066039	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066039D	26751	Avenida Quinze de Novembro	1.000	Avenida Quinze de Novembro
B066040	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066041	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066043	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066045	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066046	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066049	7005	Avenida Liberdade	1.000	Avenida Liberdade
B066050	5703	Rua João Batista de Barros Ribeiro	1.000	Rua João Batista de Barros Ribeiro
B066101	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066101D	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066102	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066103	118400	Travessa Patrocínio	1.000	Travessa Patrocínio
B066104	118400	Travessa Patrocínio	1.000	Travessa Patrocínio
B066105	51985	Rua General Polidoro	1.000	R. Gen. Polidoro
B066106	21202	Rua Elpidio Branco	1.000	Rua Elpidio Branco
B066107	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066108	51985	Rua General Polidoro	1.000	R. Gen. Polidoro
B066111	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066111D	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066112	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066113	49522	Rua Patrocinio	1.000	Rua Patrocínio
B066114	59579	Rua Doutor Rufino de Alencar	1.000	Rua Doutor Rufino de Alencar
B066115	59579	Rua Doutor Rufino de Alencar	1.000	Rua Doutor Rufino de Alencar
B066116	59579	Rua Doutor Rufino de Alencar	1.000	Rua Doutor Rufino de Alencar
B066117	59579	Rua Doutor Rufino de Alencar	1.000	Rua Doutor Rufino de Alencar
B066118	21202	Rua Elpidio Branco	1.000	Rua Elpidio Branco
B066119	21202	Rua Elpidio Branco	1.000	Rua Elpidio Branco
B066121	21202	Rua Elpidio Branco	1.000	Rua Elpidio Branco
B066122	140	Rua Abatia	1.000	Rua Abatia
B066123	140	Rua Abatia	1.000	Rua Abatia
B066124	140	Rua Abatia	1.000	Rua Abatia
B066125	140	Rua Abatia	1.000	Rua Abatia
B066126	140	Rua Abatia	1.000	Rua Abatia
B066128	140	Rua Abatia	1.000	Rua Abatia
B066129	38172	Rua Lastro	1.000	Rua Lastro
B066130	38172	Rua Lastro	1.000	Rua Lastro
B066131	38172	Rua Lastro	1.000	Rua Lastro
B066132	140	Rua Abatia	1.000	Rua Abatia
B066139	2259	Rua Alexandre Rodrigues Ferreira	1.000	Rua Rodrigues Ferreira
B066144	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066145	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066146	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066148	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066149	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066150	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066151	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066153	18503	Rua Cruz Macedo	1.000	Rua Cruz Macedo
B066154	18503	Rua Cruz Macedo	1.000	Rua Cruz Macedo
B066155	18503	Rua Cruz Macedo	1.000	Rua Cruz Macedo
B066160	18503	Rua Cruz Macedo	1.000	Rua Cruz Macedo
B066164	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066165	2259	Rua Alexandre Rodrigues Ferreira	1.000	Rua Rodrigues Ferreira
B066166	2259	Rua Alexandre Rodrigues Ferreira	1.000	Rua Rodrigues Ferreira
B066169	2259	Rua Alexandre Rodrigues Ferreira	1.000	Rua Rodrigues Ferreira
B066170	2259	Rua Alexandre Rodrigues Ferreira	1.000	Rua Rodrigues Ferreira
B066172	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066173	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066174	1074	Avenida Afonso Olindense	1.000	Avenida Afonso Olindense
B066206	34274	Rua Coronel João Rodrigues	1.000	Rua Coronel João Rodrigues
B066207	34274	Rua Coronel João Rodrigues	1.000	Rua Coronel João Rodrigues
B066216	63932	Rua Engenheiro Vasconcelos Bittencourt	1.000	Rua Engenheiro Vasconcelos Bittencourt
B066217	63932	Rua Engenheiro Vasconcelos Bittencourt	1.000	Rua Engenheiro Vasconcelos Bittencourt
B066225	34614	Avenida Professor Joaquim Cavalcanti	1.000	Av. Professor Joaquim Cavalcanti
B066226	34339	Rua João Sales Menezes	1.000	Rua Joao Sales De Menezes
B066316	9334	Rua Azeredo Coutinho	1.000	Rua Azeredo Coutinho
B066403	15547	Rua Cassilandia	1.000	Rua Cassilandia
B066404	15547	Rua Cassilandia	1.000	Rua Cassilandia
B066405	15547	Rua Cassilandia	1.000	Rua Cassilandia
B066406	8516	Avenida Professor Artur de Sá	1.000	Av. Prof. Artur De Sa
B066430	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066431	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066432	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066433	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066434	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066435	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066436	17710	Rua Doutor Correa da Silva	1.000	Rua Doutor Correa da Silva
B066437	25216	Rua Francisco Correia de Araujo	0.750	R. Francisco Correa De Araujo
B066438	25216	Rua Francisco Correia de Araujo	0.750	R. Francisco Correa De Araujo
B066439	22896	Rua Estevão Gerson	1.000	R. Estevao Gerson
B066440	16306	Rua Professor Chaves Batista	0.750	Av. Professor Chaves Batista
B066444	2801	Rua Almir Azevedo	1.000	R. Almir Azevedo
B066445	2801	Rua Almir Azevedo	1.000	R. Almir Azevedo
B066449D	15903	Avenida Caxangá	1.000	Av. Caxanga
B066451	16306	Rua Professor Chaves Batista	0.750	Av. Professor Chaves Batista
B066452	16306	Rua Professor Chaves Batista	0.750	Av. Professor Chaves Batista
B066453	16306	Rua Professor Chaves Batista	0.750	Av. Professor Chaves Batista
B066455	16306	Rua Professor Chaves Batista	0.750	Av. Professor Chaves Batista
B066457D	51985	Rua General Polidoro	1.000	R. Gen. Polidoro
B066458	51985	Rua General Polidoro	1.000	R. Gen. Polidoro
B066465	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066466	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066468	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066469	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066470	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066471	28630	Rua Acadêmico Hélio Ramos	1.000	Rua Acadêmico Hélio Ramos
B066472	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066473	34401	Rua João Tavares	1.000	Rua João Tavares
B066474	34401	Rua João Tavares	1.000	Rua João Tavares
B066474D	34401	Rua João Tavares	1.000	Rua João Tavares
B066475	34401	Rua João Tavares	1.000	Rua João Tavares
B066476	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066477	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066478	34401	Rua João Tavares	1.000	Rua João Tavares
B066478D	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066479	34401	Rua João Tavares	1.000	Rua João Tavares
B066480	44164	Rua Michel Felix Karan	0.667	Rua Michel Felix Karan
B066481	44164	Rua Michel Felix Karan	0.667	Rua Michel Felix Karan
B066482	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066483	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066484	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066485	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066486	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066487	48682	Rua Doutora Palmira Lira Palmeira Valença	1.000	Rua Doutora Palmira Lira Palmira Valença
B066488	44164	Rua Michel Felix Karan	0.667	Rua Michel Felix Karan
B066489	44164	Rua Michel Felix Karan	0.667	Rua Michel Felix Karan
B066490	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066490D	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066492	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
B066493	33804	Rua João Francisco Lisboa	1.000	Rua João Francisco Lisboa
