Ano da Pesquisa,Data_Hora,N_Quest,Cod_Pesq,Data,Dia_Semana,Horario,Zona,Bairro,Logradouro,Genero,Idade,Idade_Cat,Escolaridade,Ocupacao,Renda,Renda_2024,Raca,Bairro_Residencia,Qt_Domicilio,Covid19,Tempo_Cat,Tempo,Bike,Qt_Tempo,Qt_Tempo_2024,Ocorrencia,Ocorrencia_Furto,Ocorrencia_Assedio,Qt_Dia,Trabalho,Escola,Compras,Lazer,Estacao,Combina,Ql_Combina,Ou_Meio,Ql_Meio,Sistema,Bairro_Origem,Bairro_Destino,Pandemia,Frequencia,Ql_Motivo_Inicio,Ql_Problemas,Ql_Motivo,Oq_Frequencia,Ql_combina_cat,latitude,coordinates
2018,30/10/2017,10,280186,24/10/2017,terça-feira,14:47:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,33,de 25 a 34 anos,Ensino Fundamental,servicos gerais,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,Coelhos,,,mais de 20 até 30 minutos,25,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,6,5,0,2,2,,Não,,,,,Boa Vista,Santo Amaro,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
2018,30/10/2017,11,280186,24/10/2017,terça-feira,14:56:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,29,de 25 a 34 anos,Ensino Médio,vendedor(a),de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,Boa Vista,,,mais de 20 até 30 minutos,23,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,,,6,5,0,2,2,,Não,,,,,Boa Vista,Graças,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
2018,30/10/2017,12,280186,24/10/2017,terça-feira,15:09:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Feminino,23,de 15 a 24 anos,Ensino Superior,professor(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,Branca,Espinheiro,,,mais de 20 até 30 minutos,25,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,5,5,5,1,2,,Não,,,,,Espinheiro,Boa Vista,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
2018,07/11/2017,13,280186,24/10/2017,terça-feira,15:21:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,29,de 25 a 34 anos,Ensino Médio,recepcionista,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,Casa Amarela,,,mais de 20 até 30 minutos,30,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,5,5,5,2,1,,Não,,,,,Casa Amarela,Boa Vista,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
2018,07/11/2017,14,280186,24/10/2017,terça-feira,15:39:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,23,de 15 a 24 anos,Ensino Superior,estudante,Sem renda,Sem renda,Branca,Espinheiro,,,até 10 minutos,10,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,7,5,0,3,3,,Não,,,,,Espinheiro,Santo Amaro,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
2018,07/11/2017,15,280186,24/10/2017,terça-feira,15:50:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Feminino,24,de 15 a 24 anos,Ensino Superior,professor(a),Não sabe/Não respondeu,Não sabe/Não respondeu,Branca,-,,,mais de 10 até 20 minutos,14,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,,,6,5,5,3,2,,Não,,,,,Rosarinho,Boa Vista,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,Mais segurança/educação no trânsito,,"-8,04448","-34,87489"
2018,07/11/2017,16,280186,24/10/2017,terça-feira,15:57:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,34,de 25 a 34 anos,Ensino Médio,ajudante de servicos gerais,até 1 salário mínimo,até 1 salário mínimo,Preta,afogados,,,mais de 20 até 30 minutos,25,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,,,5,5,5,1,1,,Não,,,,,afogados,santo amaro,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,Mais segurança/educação no trânsito,,"-8,04448","-34,87489"
2018,07/11/2017,17,280186,24/10/2017,terça-feira,16:09:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Feminino,29,de 25 a 34 anos,Ensino Fundamental,auxiliar de escritorio,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,santo amaro,,,até 10 minutos,10,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,0,1,1,,Não,,,,,santo amaro,santo amaro,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,Mais segurança/educação no trânsito,,"-8,04448","-34,87489"
2018,07/11/2017,18,280186,24/10/2017,terça-feira,16:21:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,27,de 25 a 34 anos,Ensino Médio,servente de pedreiro,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,torrões,,,mais de 10 até 20 minutos,17,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Sim,,,6,6,5,2,2,,Não,,,,,torrões,santo amaro,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,Mais segurança/educação no trânsito,,"-8,04448","-34,87489"
2018,07/11/2017,19,280186,24/10/2017,terça-feira,16:49:00,Área 2 - Área Intermediária,,Rua dos Palmares x Rua 13 de Maio,Masculino,32,de 25 a 34 anos,Ensino Superior,professor(a),de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,Branca,aflitos,,,mais de 10 até 20 minutos,20,Privada,Entre 4 e 5 anos,Entre 2 e 5 anos,Sim,,,7,5,5,3,3,,Não,,,,,aflitos,santo amaro,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,"-8,04448","-34,87489"
