type,geometry.type,geometry.coordinates,properties.id,properties.status_type,properties.status_value,properties.length,properties.city_id,properties.osm_id,properties.name,properties.pdc_typology,properties.cycleway_typology
Feature,LineString,"-34.98533,-8.23952,-34.98494,-8.23918,-34.98475,-8.23901",524,pdc_nao_realizado,0.08498084751681645,0.08498084751681645,2602902,way/696986893,Avenida Nossa Senhora do Bom Conselho,Ciclovia,none
Feature,LineString,"-34.93993,-8.17209,-34.94,-8.17216,-34.94136,-8.17357,-34.94155,-8.17376,-34.94203,-8.17424,-34.94204,-8.17426,-34.94246,-8.1747,-34.94269,-8.17491",525,pdc_nao_realizado,0.21857564077891214,0.21857564077891214,2607901,way/775734075,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94114,-8.17392,-34.94095,-8.17382,-34.94049,-8.17359,-34.94021,-8.17344,-34.9401,-8.17338,-34.93986,-8.17323,-34.93974,-8.17315,-34.93963,-8.17305,-34.93963,-8.17305,-34.93936,-8.1728,-34.93894,-8.17236,-34.93859,-8.172,-34.9385,-8.17191,-34.9379,-8.17128",526,pdc_nao_realizado,0.23359114320107857,0.23359114320107857,2607901,way/775734076,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.93878,-8.17089,-34.93885,-8.17096,-34.93927,-8.1714,-34.93937,-8.17151,-34.9399,-8.17206,-34.93993,-8.17209",527,pdc_nao_realizado,0.0917790223804996,0.0917790223804996,2607901,way/777147674,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94669,-8.17832,-34.94648,-8.17827,-34.94632,-8.17823,-34.94618,-8.17819,-34.94606,-8.17814,-34.94596,-8.1781,-34.94582,-8.17805,-34.94566,-8.17797,-34.94553,-8.1779,-34.94536,-8.17779,-34.94523,-8.1777,-34.94504,-8.17756",528,pdc_nao_realizado,0.10114720543847888,0.10114720543847888,2607901,way/777147675,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.9526,-8.18536,-34.95235,-8.18526,-34.95234,-8.18525",529,pdc_nao_realizado,0.031307053999020375,0.031307053999020375,2607901,way/777147676,,Ciclovia,none
Feature,LineString,"-34.95209,-8.18496,-34.9521,-8.18492,-34.95212,-8.18489,-34.95215,-8.18486,-34.95219,-8.18484",530,pdc_nao_realizado,0.019146417355400014,0.019146417355400014,2607901,way/777147677,,Ciclovia,none
Feature,LineString,"-34.95194,-8.18456,-34.95193,-8.18455,-34.95189,-8.1845,-34.95178,-8.18438",531,pdc_nao_realizado,0.026587530288309583,0.026587530288309583,2607901,way/777147678,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95178,-8.18438,-34.95158,-8.1842,-34.95146,-8.18407,-34.95141,-8.18403,-34.95135,-8.18396,-34.95105,-8.18365,-34.95081,-8.1834,-34.95054,-8.18313,-34.95045,-8.18304,-34.95022,-8.1828,-34.9502,-8.18278,-34.94941,-8.18199,-34.94895,-8.18151,-34.94865,-8.18121,-34.9484,-8.18096,-34.94823,-8.18079,-34.94789,-8.18043,-34.94715,-8.1797,-34.94663,-8.17919",532,pdc_nao_realizado,0.809536294101821,0.809536294101821,2607901,way/777147679,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95219,-8.18484,-34.95217,-8.18481,-34.95205,-8.18468,-34.95194,-8.18456",533,pdc_nao_realizado,0.041231934933499505,0.041231934933499505,2607901,way/777147680,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95209,-8.18496,-34.95194,-8.18456",534,pdc_nao_realizado,0.047906788331682326,0.047906788331682326,2607901,way/777147681,,Ciclovia,none
Feature,LineString,"-34.95244,-8.18515,-34.95245,-8.18518,-34.95243,-8.18522,-34.95239,-8.18524,-34.95234,-8.18525",535,pdc_nao_realizado,0.019030406933049925,0.019030406933049925,2607901,way/777147682,,Ciclovia,none
Feature,LineString,"-34.9526,-8.18536,-34.95259,-8.18535,-34.95244,-8.18515",536,pdc_nao_realizado,0.029269843623985204,0.029269843623985204,2607901,way/777147683,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95244,-8.18515,-34.95234,-8.18501,-34.9523,-8.18496,-34.95227,-8.18493,-34.95219,-8.18484",537,pdc_nao_realizado,0.04457761107557673,0.04457761107557673,2607901,way/777147684,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95283,-8.18572,-34.95276,-8.18561,-34.95275,-8.18559,-34.95268,-8.18548,-34.9526,-8.18536",538,pdc_nao_realizado,0.04658964365336503,0.04658964365336503,2607901,way/777147685,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.95234,-8.18525,-34.95225,-8.1852,-34.95216,-8.18512,-34.95212,-8.18504,-34.95209,-8.18496",539,pdc_nao_realizado,0.04355903065926512,0.04355903065926512,2607901,way/777147686,,Ciclovia,none
Feature,LineString,"-35.02757,-8.27543,-35.02729,-8.27512,-35.02711,-8.27494",540,pdc_nao_realizado,0.03768397994637346,0.03768397994637346,2602902,way/789067108,,Ciclovia,none
Feature,LineString,"-35.02711,-8.27494,-35.02689,-8.2747,-35.02668,-8.27449",541,pdc_nao_realizado,0.03385578665875966,0.03385578665875966,2602902,way/789067109,,Ciclovia,none
Feature,LineString,"-35.02719,-8.27485,-35.02767,-8.27533",542,pdc_nao_realizado,0.03718713043359674,0.03718713043359674,2602902,way/789067110,,Ciclovia,none
Feature,LineString,"-35.02962,-8.27788,-35.02942,-8.27766,-35.02936,-8.27759,-35.02907,-8.2773,-35.02872,-8.27692,-35.02861,-8.2768,-35.02842,-8.27655,-35.02821,-8.27625,-35.02784,-8.27573,-35.02757,-8.27543",543,pdc_nao_realizado,0.17707585178394272,0.17707585178394272,2602902,way/791084162,,Ciclovia,none
Feature,LineString,"-35.01644,-8.26378,-35.01632,-8.2636",544,pdc_realizado_designado,0.012140848721610524,0.012140848721610524,2602902,way/791084170,PE-060,Ciclovia,Ciclovia
Feature,LineString,"-35.01632,-8.2636,-35.01629,-8.26355,-35.01629,-8.26353,-35.01634,-8.26345,-35.01635,-8.26339,-35.01634,-8.26334,-35.01629,-8.26329,-35.01622,-8.2632,-35.01546,-8.26226,-35.01526,-8.26206,-35.01482,-8.26159,-35.01462,-8.26141,-35.01442,-8.26118,-35.01407,-8.26078,-35.01365,-8.26031,-35.01352,-8.26019,-35.01344,-8.26013,-35.01339,-8.26006,-35.01329,-8.25987,-35.01319,-8.25962,-35.01314,-8.25946,-35.01288,-8.25902",545,pdc_realizado_designado,0.3244401045900158,0.3244401045900158,2602902,way/791084171,PE-060,Ciclovia,Ciclovia
Feature,LineString,"-35.01288,-8.25902,-35.01262,-8.25868",546,pdc_realizado_designado,0.02373152737961719,0.02373152737961719,2602902,way/791084172,PE-060,Ciclovia,Ciclovia
Feature,LineString,"-35.01262,-8.25868,-35.01225,-8.25825,-35.01135,-8.2572,-35.01057,-8.25627,-35.01009,-8.25567,-35.01014,-8.25563",547,pdc_realizado_designado,0.22196551388008556,0.22196551388008556,2602902,way/791084173,PE-060,Ciclovia,Ciclovia
Feature,LineString,"-35.01644,-8.26378,-35.0165,-8.26385,-35.01652,-8.26388,-35.01693,-8.26443,-35.01716,-8.2647,-35.01724,-8.26476,-35.01737,-8.26483,-35.0176,-8.26505,-35.01791,-8.26533,-35.01821,-8.26557,-35.01856,-8.26584,-35.01873,-8.26597,-35.01891,-8.26613,-35.01911,-8.26636,-35.01984,-8.26722,-35.02018,-8.26764,-35.02042,-8.26794,-35.02054,-8.26811,-35.02082,-8.26849,-35.02115,-8.2689",548,pdc_realizado_designado,0.38733585572059426,0.38733585572059426,2602902,way/791084177,PE-060,Ciclovia,Ciclovia
Feature,LineString,"-35.00921,-8.25452,-35.00903,-8.2544,-35.00891,-8.25427,-35.00875,-8.25406,-35.00867,-8.25398,-35.00805,-8.25311",549,pdc_nao_realizado,0.10203214925433414,0.10203214925433414,2602902,way/791084182,,Ciclovia,none
Feature,LineString,"-35.00805,-8.25311,-35.00772,-8.25272,-35.00764,-8.25261,-35.00758,-8.25253",550,pdc_nao_realizado,0.041409431891991075,0.041409431891991075,2602902,way/791084185,,Ciclovia,none
Feature,LineString,"-35.00627,-8.25045,-35.00647,-8.25045,-35.00667,-8.2505,-35.00685,-8.25061,-35.00699,-8.25075,-35.00709,-8.25093,-35.00714,-8.25113,-35.00711,-8.25145",551,pdc_nao_realizado,0.08576832491745412,0.08576832491745412,2602902,way/791084186,,Ciclovia,none
Feature,LineString,"-35.00671,-8.25191,-35.00651,-8.25198",552,pdc_nao_realizado,0.011728204563552924,0.011728204563552924,2602902,way/791084187,,Ciclovia,none
Feature,LineString,"-35.0056,-8.25103,-35.00566,-8.25087,-35.00576,-8.25072,-35.00588,-8.25061",553,pdc_nao_realizado,0.028400030896378537,0.028400030896378537,2602902,way/791084188,,Ciclovia,none
Feature,LineString,"-34.97927,-8.23464,-34.97908,-8.23448,-34.97852,-8.23407,-34.9782,-8.23382,-34.9781,-8.23375,-34.97787,-8.23357,-34.97775,-8.23348,-34.97768,-8.23343,-34.97759,-8.23333,-34.97738,-8.23308,-34.9773,-8.23298,-34.97718,-8.23282",554,pdc_nao_realizado,0.15405391074169614,0.15405391074169614,2602902,way/791084210,Avenida Nossa Senhora do Bom Conselho,Ciclovia,none
Feature,LineString,"-34.94504,-8.17756,-34.94496,-8.17748,-34.94491,-8.17743,-34.94462,-8.17714,-34.94419,-8.1767",555,pdc_nao_realizado,0.06705140739610452,0.06705140739610452,2607901,way/791084234,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.96637,-8.22288,-34.96623,-8.22228,-34.96614,-8.2219,-34.96594,-8.22112,-34.96567,-8.2201,-34.96556,-8.21969,-34.96554,-8.21961,-34.96548,-8.21936,-34.96509,-8.21785,-34.96488,-8.21701,-34.96474,-8.21646,-34.96459,-8.2159,-34.96449,-8.21553,-34.9644,-8.21517,-34.96425,-8.21457,-34.9642,-8.21439,-34.96413,-8.21409,-34.96354,-8.21176,-34.96337,-8.21104,-34.96293,-8.20916,-34.96257,-8.20764,-34.96256,-8.2076,-34.96249,-8.20738,-34.96243,-8.20718,-34.96242,-8.20714,-34.96233,-8.20693,-34.96218,-8.20654,-34.96207,-8.20627,-34.96146,-8.20491,-34.96142,-8.20482,-34.96132,-8.2046,-34.96129,-8.20455,-34.96128,-8.20451,-34.96096,-8.20381,-34.96075,-8.20335,-34.9606,-8.20302,-34.96059,-8.203,-34.96052,-8.20284,-34.96013,-8.20195,-34.95976,-8.20108,-34.95957,-8.20066,-34.95949,-8.20049,-34.95948,-8.20047,-34.95931,-8.2001,-34.95922,-8.1999,-34.95908,-8.19958,-34.95877,-8.1989,-34.95839,-8.19804,-34.95815,-8.19749,-34.9579,-8.19693,-34.95788,-8.19687,-34.95784,-8.19679,-34.95767,-8.19642,-34.9575,-8.19605,-34.95723,-8.19543,-34.95719,-8.19533,-34.95703,-8.19497,-34.95695,-8.1948,-34.95691,-8.19471,-34.95686,-8.19458,-34.95676,-8.19437,-34.95658,-8.19397,-34.95632,-8.19339,-34.95589,-8.19242,-34.95551,-8.19159,-34.95543,-8.19142,-34.95531,-8.19115,-34.95483,-8.1901,-34.95468,-8.18978,-34.95459,-8.18957,-34.95436,-8.18906,-34.95426,-8.18884,-34.95419,-8.18868,-34.95411,-8.18851,-34.95394,-8.18812,-34.95383,-8.18788,-34.95369,-8.18757,-34.95356,-8.18728,-34.95336,-8.18687,-34.9533,-8.18672,-34.95324,-8.18661,-34.95315,-8.1864",556,pdc_nao_realizado,4.325815016207177,4.325815016207177,2607901,way/791161111,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.98635,-8.24038,-34.98622,-8.24027,-34.98585,-8.23995,-34.98563,-8.23977,-34.98533,-8.23952",557,pdc_nao_realizado,0.1481330876543745,0.1481330876543745,2602902,way/791161130,Avenida Nossa Senhora do Bom Conselho,Ciclovia,none
Feature,LineString,"-35.00588,-8.25061,-35.00607,-8.2505,-35.00627,-8.25045",558,pdc_nao_realizado,0.023212251023287438,0.023212251023287438,2602902,way/791161145,,Ciclovia,none
Feature,LineString,"-35.00711,-8.25145,-35.0071,-8.25148,-35.00702,-8.25164,-35.00699,-8.25169,-35.00689,-8.25179,-35.00671,-8.25191",559,pdc_nao_realizado,0.03439338708545215,0.03439338708545215,2602902,way/791161146,,Ciclovia,none
Feature,LineString,"-35.00998,-8.25525,-35.01013,-8.25537,-35.01023,-8.25549",560,pdc_nao_realizado,0.019296194650045718,0.019296194650045718,2602902,way/791161147,,Ciclovia,none
Feature,LineString,"-35.01041,-8.25577,-35.01055,-8.25594,-35.01147,-8.25702,-35.01282,-8.25862",561,pdc_nao_realizado,0.20680268582185038,0.20680268582185038,2602902,way/791161149,,Ciclovia,none
Feature,LineString,"-35.01282,-8.25862,-35.01306,-8.25891",562,pdc_nao_realizado,0.020687717012255597,0.020687717012255597,2602902,way/791161150,,Ciclovia,none
Feature,LineString,"-35.0137,-8.25975,-35.01404,-8.26012,-35.01421,-8.26031",563,pdc_nao_realizado,0.04152837637607108,0.04152837637607108,2602902,way/791161151,,Ciclovia,none
Feature,LineString,"-35.01421,-8.26031,-35.01441,-8.26053,-35.0149,-8.26111,-35.01587,-8.26222,-35.0164,-8.26285,-35.01707,-8.26368,-35.01763,-8.26434,-35.01856,-8.26543,-35.01891,-8.26584,-35.01964,-8.2667,-35.0202,-8.26735",564,pdc_nao_realizado,0.5121689779555347,0.5121689779555347,2602902,way/791161153,,Ciclovia,none
Feature,LineString,"-35.02234,-8.26986,-35.02241,-8.26994,-35.02249,-8.27003,-35.02277,-8.27028,-35.02379,-8.27131,-35.02443,-8.272,-35.02672,-8.27435,-35.02698,-8.27463,-35.02713,-8.27478,-35.02719,-8.27485",565,pdc_nao_realizado,0.38556527460784684,0.38556527460784684,2602902,way/791161155,,Ciclovia,none
Feature,LineString,"-35.02767,-8.27533,-35.02773,-8.2754,-35.0281,-8.27576,-35.02844,-8.27614,-35.02857,-8.27626,-35.0287,-8.27638,-35.02889,-8.27658,-35.02913,-8.27683,-35.0293,-8.27702,-35.02947,-8.2772,-35.02966,-8.2774",566,pdc_nao_realizado,0.15910670367826624,0.15910670367826624,2602902,way/791161156,,Ciclovia,none
Feature,LineString,"-34.94574,-8.17825,-34.94504,-8.17756",567,pdc_nao_realizado,0.05396305049312695,0.05396305049312695,2607901,way/964974110,Avenida Conde da Boa Vista,Ciclovia,none
Feature,LineString,"-34.94643,-8.1785,-34.94642,-8.17861,-34.94642,-8.17871,-34.94642,-8.17876",568,pdc_nao_realizado,0.01423654680516046,0.01423654680516046,2607901,way/964974111,Avenida Conde da Boa Vista,Ciclovia,none
Feature,LineString,"-34.95315,-8.1864,-34.95313,-8.18636,-34.9531,-8.1863,-34.95301,-8.1861,-34.95295,-8.18597,-34.95284,-8.18573,-34.95283,-8.18572",569,pdc_nao_realizado,0.08366059723690049,0.08366059723690049,2607901,way/965969160,Antiga BR-101,Ciclovia,none
Feature,LineString,"-34.94852,-8.17821,-34.94723,-8.17833",570,pdc_nao_realizado,0.07130447438931274,0.07130447438931274,2607901,way/968620418,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94749,-8.17785,-34.94765,-8.17784,-34.94861,-8.17776",571,pdc_nao_realizado,0.06207947314314719,0.06207947314314719,2607901,way/968620419,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-35.02115,-8.2689,-35.02119,-8.26887",572,pdc_nao_realizado,0.002952926048515311,0.002952926048515311,2602902,way/1183725248,Avenida Almirante Paulo Moreira,Ciclovia,none
Feature,LineString,"-35.01023,-8.25549,-35.01033,-8.25561,-35.01041,-8.25577",573,pdc_nao_realizado,0.018629337927722835,0.018629337927722835,2602902,way/1183725250,,Ciclovia,none
Feature,LineString,"-35.01014,-8.25563,-35.00968,-8.25508,-35.00951,-8.25488,-35.00921,-8.25452",574,pdc_nao_realizado,0.07977953768973806,0.07977953768973806,2602902,way/1183725251,,Ciclovia,none
Feature,LineString,"-35.03724,-8.28686,-35.03701,-8.28661",575,pdc_nao_realizado,0.03736542765045189,0.03736542765045189,2602902,way/179536232,Rua Doutor Souza Leão,Ciclovia,none
Feature,LineString,"-35.03596,-8.28558,-35.03502,-8.28469,-35.03459,-8.28429,-35.03418,-8.28388,-35.03373,-8.28344,-35.03329,-8.283,-35.03279,-8.28252,-35.03237,-8.2821,-35.03202,-8.28177,-35.0319,-8.28165,-35.03147,-8.28119",576,pdc_realizado_nao_designado,0.694651134913605,0.694651134913605,2602902,way/179536340,Avenida Historiador Pereira da Costa,Ciclovia,Ciclofaixa
Feature,LineString,"-35.03019,-8.27997,-35.02998,-8.27978,-35.02989,-8.27971",577,pdc_nao_realizado,0.04450196341680223,0.04450196341680223,2602902,way/626945460,Avenida Historiador Pereira da Costa,Ciclovia,none
Feature,LineString,"-35.03147,-8.28119,-35.03132,-8.28108",578,pdc_nao_realizado,0.02034831207201049,0.02034831207201049,2602902,way/672402280,Avenida Historiador Pereira da Costa,Ciclovia,none
Feature,LineString,"-35.03132,-8.28108,-35.03099,-8.28073,-35.03019,-8.27997",579,pdc_nao_realizado,0.17535495565692077,0.17535495565692077,2602902,way/672402281,Avenida Historiador Pereira da Costa,Ciclovia,none
Feature,LineString,"-35.03701,-8.28661,-35.03694,-8.28653,-35.03689,-8.28647",580,pdc_nao_realizado,0.020453455318904693,0.020453455318904693,2602902,way/791084157,Rua Doutor Souza Leão,Ciclovia,none
Feature,LineString,"-35.03689,-8.28647,-35.03679,-8.28637,-35.03656,-8.28617,-35.03634,-8.28596,-35.03617,-8.28579,-35.03597,-8.2856,-35.03596,-8.28558",581,pdc_nao_realizado,0.1423636710685696,0.1423636710685696,2602902,way/791161168,Rua Doutor Souza Leão,Ciclovia,none
Feature,LineString,"-35.02404,-8.27743,-35.02385,-8.2777,-35.02374,-8.27786,-35.02369,-8.27793,-35.02365,-8.278,-35.0235,-8.27826,-35.02339,-8.27846,-35.02334,-8.27855,-35.02327,-8.27864,-35.02304,-8.279,-35.023,-8.27905",582,pdc_nao_realizado,0.21357602232049305,0.21357602232049305,2602902,way/222802493,Rua Trapiche,Ciclovia,none
Feature,LineString,"-35.02404,-8.27743,-35.02419,-8.27754,-35.02427,-8.27759,-35.02431,-8.27761,-35.02437,-8.27764,-35.02446,-8.27768,-35.02482,-8.27781,-35.02509,-8.27791,-35.02555,-8.2781,-35.02684,-8.27855,-35.02693,-8.27858,-35.02698,-8.2786,-35.02743,-8.27877,-35.0286,-8.27923,-35.02989,-8.27971",583,pdc_nao_realizado,0.6929673562679937,0.6929673562679937,2602902,way/758463099,Rua José Lins Teles,Ciclovia,none
Feature,LineString,"-35.023,-8.27905,-35.02321,-8.27916,-35.02345,-8.27929",584,pdc_nao_realizado,0.05580442491799529,0.05580442491799529,2602902,way/1183558445,Rua Vereador Volney da Costa Machado,Ciclovia,none
Feature,LineString,"-34.95326,-8.28149,-34.95316,-8.28138,-34.953,-8.2813,-34.95289,-8.28124,-34.95282,-8.28113,-34.95277,-8.281,-34.95274,-8.28094,-34.9526,-8.2808,-34.95249,-8.28076,-34.95245,-8.28069,-34.95242,-8.28065,-34.95241,-8.28065,-34.95235,-8.28059,-34.95232,-8.28052,-34.95227,-8.28039,-34.95218,-8.28017,-34.95217,-8.28009,-34.95215,-8.28002,-34.95212,-8.27977,-34.95213,-8.27963,-34.95208,-8.27925,-34.95204,-8.27888,-34.952,-8.27882,-34.952,-8.2788,-34.952,-8.27874,-34.95202,-8.2787,-34.95193,-8.27792,-34.95189,-8.27784,-34.95189,-8.27776,-34.9519,-8.27773,-34.95176,-8.27665,-34.95173,-8.27651,-34.95169,-8.27647,-34.95159,-8.27644,-34.95155,-8.27641,-34.95152,-8.27638,-34.95153,-8.2763,-34.95157,-8.27624,-34.95166,-8.27615,-34.95168,-8.27608,-34.95169,-8.276,-34.95168,-8.27589,-34.95164,-8.27579,-34.9516,-8.27564,-34.95158,-8.2755,-34.95158,-8.27539,-34.9515,-8.27521,-34.95139,-8.275,-34.95122,-8.27477,-34.95111,-8.27464,-34.95093,-8.27447,-34.95073,-8.27432,-34.95057,-8.27418,-34.9504,-8.27398,-34.95034,-8.27389,-34.95027,-8.27375,-34.95018,-8.27361,-34.95005,-8.27342,-34.94993,-8.2732,-34.94983,-8.2731,-34.9498,-8.27305,-34.94976,-8.27298,-34.94971,-8.27288,-34.94964,-8.27274,-34.94954,-8.27255,-34.94935,-8.27224,-34.94919,-8.2719,-34.94917,-8.27187,-34.94912,-8.27185,-34.94901,-8.27179,-34.94898,-8.27176,-34.94898,-8.27175,-34.94895,-8.27163,-34.94894,-8.2716,-34.94893,-8.27155,-34.94896,-8.27151,-34.94901,-8.27142,-34.94905,-8.27132,-34.94904,-8.27114,-34.94903,-8.27108,-34.94901,-8.27089,-34.94903,-8.27056,-34.94907,-8.27019,-34.9491,-8.26994,-34.94913,-8.26976,-34.94914,-8.26953,-34.94913,-8.26941,-34.94907,-8.26933,-34.94903,-8.26925,-34.94902,-8.26923,-34.94902,-8.26909,-34.949,-8.26902,-34.94894,-8.26888,-34.94883,-8.26875,-34.94871,-8.26863,-34.94858,-8.26854,-34.94848,-8.26848,-34.94837,-8.26841,-34.94826,-8.26824,-34.94812,-8.26792,-34.94805,-8.26765,-34.94798,-8.26725,-34.94796,-8.26703,-34.94797,-8.26688,-34.94802,-8.26669,-34.94807,-8.2665,-34.94811,-8.2664,-34.9481,-8.26628,-34.94815,-8.26615,-34.94822,-8.26607,-34.94833,-8.26597,-34.94839,-8.2659,-34.94863,-8.26537,-34.94876,-8.26506,-34.94883,-8.26482,-34.94886,-8.26458,-34.94886,-8.26443,-34.94886,-8.2644,-34.94883,-8.26412,-34.9488,-8.26387,-34.94878,-8.26375,-34.94873,-8.26362,-34.94873,-8.2636,-34.94873,-8.26352,-34.94874,-8.26342,-34.94872,-8.26321,-34.94871,-8.26306,-34.94869,-8.26291,-34.94867,-8.2628,-34.9486,-8.26276,-34.94859,-8.26269,-34.94859,-8.26266,-34.94859,-8.26259,-34.94864,-8.26256,-34.94864,-8.26247,-34.94856,-8.26181,-34.94853,-8.26158,-34.94847,-8.2615,-34.94846,-8.26138,-34.94847,-8.2613,-34.9485,-8.26124,-34.94848,-8.26113,-34.94842,-8.26059,-34.94835,-8.2602,-34.94824,-8.26005,-34.94819,-8.26,-34.94819,-8.25997,-34.94818,-8.25982,-34.94819,-8.25974,-34.94818,-8.25969,-34.94813,-8.2596,-34.94809,-8.25957,-34.948,-8.25951,-34.94791,-8.25944,-34.9479,-8.25943,-34.94779,-8.25925,-34.94773,-8.25919,-34.94766,-8.25915,-34.94755,-8.25905,-34.9475,-8.25894,-34.94733,-8.25875,-34.94714,-8.25854,-34.94706,-8.25842,-34.947,-8.25828,-34.94697,-8.258,-34.94687,-8.2572,-34.94677,-8.25639,-34.9467,-8.25633,-34.94665,-8.25627,-34.94663,-8.2562,-34.94663,-8.25614,-34.94665,-8.25608,-34.94669,-8.25601,-34.94672,-8.25597,-34.94672,-8.25593,-34.94671,-8.25587,-34.94669,-8.25564,-34.94667,-8.25554,-34.94663,-8.25546,-34.94661,-8.25537,-34.94661,-8.25532,-34.94662,-8.25523,-34.94662,-8.25511,-34.94648,-8.25388,-34.94645,-8.25373,-34.94641,-8.25358,-34.94635,-8.2535,-34.94621,-8.25335,-34.94603,-8.25324,-34.94588,-8.25319,-34.94569,-8.25319,-34.94546,-8.2532,-34.94526,-8.25319,-34.94506,-8.25315,-34.94495,-8.25316,-34.94489,-8.25318,-34.94482,-8.25315,-34.94463,-8.25307,-34.94455,-8.25304,-34.94449,-8.25296,-34.94437,-8.25291,-34.9442,-8.2528,-34.94404,-8.25273,-34.94399,-8.2527,-34.94397,-8.2527,-34.94392,-8.25264,-34.94386,-8.25254,-34.94375,-8.25242,-34.94358,-8.25222,-34.94341,-8.25197,-34.94322,-8.2516,-34.9429,-8.25104,-34.94286,-8.25097,-34.94279,-8.25083,-34.94249,-8.25025,-34.94236,-8.25002,-34.94225,-8.24974,-34.94215,-8.2495,-34.94211,-8.24933,-34.94203,-8.24898,-34.94202,-8.24886,-34.942,-8.24885,-34.94192,-8.24878,-34.94184,-8.24869,-34.94184,-8.24869,-34.9418,-8.24861,-34.94173,-8.24855,-34.9417,-8.24848,-34.9417,-8.24839,-34.94168,-8.24831,-34.9416,-8.24823,-34.94155,-8.24814,-34.94151,-8.24801,-34.94136,-8.24785,-34.94126,-8.24778,-34.94106,-8.24758,-34.94092,-8.24737,-34.94011,-8.24602,-34.94001,-8.2459,-34.93984,-8.24574,-34.93958,-8.24556,-34.93952,-8.24552,-34.9394,-8.24543,-34.93922,-8.24531,-34.93907,-8.2452,-34.93898,-8.24514,-34.93895,-8.24512,-34.93885,-8.24493,-34.93857,-8.24459,-34.9383,-8.24426,-34.93821,-8.24417,-34.93815,-8.24411,-34.93788,-8.24387,-34.93773,-8.24376,-34.93753,-8.24362,-34.9373,-8.24342,-34.93719,-8.24331,-34.93709,-8.24321,-34.93693,-8.24301,-34.9369,-8.24297,-34.93695,-8.24294,-34.93701,-8.24288,-34.93706,-8.24281,-34.93708,-8.24278,-34.93719,-8.24282,-34.93733,-8.24287,-34.93745,-8.24288,-34.93758,-8.24286,-34.9377,-8.2428,-34.93777,-8.24276",585,pdc_realizado_designado,5.204444038412444,5.204444038412444,2602902,way/312277585,Ciclovia do Paiva,Ciclovia,Ciclovia
