id,name,capacity,covered,access,operator,bicycle_parking
5099,Quadra Sobral,10,no,yes,Prefeitura do Recife,stands
5100,COMPAZ Miguel Arraes,20,no,yes,Prefeitura do Recife,stands
5101,Praça Professor Calazans,10,no,yes,Prefeitura do Recife,stands
5102,Creche Escola Municipal João Amazonas,6,no,yes,Prefeitura do Recife,stands
5103,Escola Municipal Olindina Monteiro de Oliveira França,4,no,yes,Prefeitura do Recife,stands
5104,Restaurante Pahu Poke,10,no,yes,Prefeitura do Recife,stands
5105,Mercado Público de Nova Descoberta,10,no,yes,Prefeitura do Recife,stands
5106,Campo de Singapura,10,no,yes,Prefeitura do Recife,stands
5107,Escola Municipal Poeta Solano Trindade,4,no,yes,Prefeitura do Recife,stands
5108,Escola Municipal Antônio Heráclio do Rego,6,no,yes,Prefeitura do Recife,stands
5109,Praça da FEB,10,no,yes,Prefeitura do Recife,stands
5110,Largo da Encruzilhada,10,no,yes,Prefeitura do Recife,stands
5111,Praça do Rosarinho,10,no,yes,Prefeitura do Recife,stands
5112,CRAS Dois Irmãos,10,no,yes,Prefeitura do Recife,stands
5113,CRAS Alto do Mandu,10,no,yes,Prefeitura do Recife,stands
5114,Baobá,10,no,yes,Prefeitura do Recife,stands
5115,Estação La Greca,10,no,yes,Prefeitura do Recife,stands
5116,Praça Miguel de Cervantes,10,no,yes,Prefeitura do Recife,stands
5117,COMPAZ atriz Leda Alves,10,no,yes,Prefeitura do Recife,stands
5118,Secretaria de Meio Ambiente,10,no,yes,Prefeitura do Recife,stands
5119,Sá e Souza,10,no,yes,Prefeitura do Recife,stands
5120,Praça Jardim América,10,no,yes,Prefeitura do Recife,stands
5121,Quadra Imbiribeira,10,no,yes,Prefeitura do Recife,stands
5122,Largura,10,no,yes,Prefeitura do Recife,stands
5123,,,no,yes,Prefeitura do Recife,stands
5124,,,no,yes,Prefeitura do Recife,stands
5125,Praça José Sales Filho,10,no,yes,Prefeitura do Recife,stands
5126,Orora,10,no,yes,Prefeitura do Recife,stands
5127,Praça Dona Elizabeth,10,no,yes,Prefeitura do Recife,stands
5128,Praça Adulccio Junior,10,no,yes,Prefeitura do Recife,stands
5129,Praça Eduardo Campos (Ilha de Deus),10,no,yes,Prefeitura do Recife,stands
5130,Polo Academia da Cidade - Jordão Baixo,10,no,yes,Prefeitura do Recife,stands
5131,,,no,yes,Prefeitura do Recife,stands
5132,,,no,yes,Prefeitura do Recife,stands
5133,RM,10,no,yes,Prefeitura do Recife,stands
5134,Feira agroecológia de Setubal,10,no,yes,Prefeitura do Recife,stands
5135,Marco Zero da Ilha de Deus,10,no,yes,Prefeitura do Recife,stands
5136,Praça do Tourão,10,no,yes,Prefeitura do Recife,stands
5137,Praça Prof. Barreto Campelo,10,no,yes,Prefeitura do Recife,stands
5138,Douro,10,no,yes,Prefeitura do Recife,stands
5139,EREM Clotilde de Oliveira,10,no,yes,Prefeitura do Recife,stands
5140,Escola Est. Professor Motta e Albuquerque,10,no,yes,Prefeitura do Recife,stands
5141,Bacurau - Galo,10,no,yes,Prefeitura do Recife,stands
5142,Conjunto Europa,10,no,yes,Prefeitura do Recife,stands
5143,Procuradoria Geral do Estado,10,no,yes,Prefeitura do Recife,stands
5144,Vapor,10,no,yes,Prefeitura do Recife,stands
5145,Central CadÚnico,10,no,yes,Prefeitura do Recife,stands
5146,Travessa Carapuceiro,10,no,yes,Prefeitura do Recife,stands
5147,Lagoa do Araçá,10,no,yes,Prefeitura do Recife,stands
5148,Lagoa do Araçá,10,no,yes,Prefeitura do Recife,stands
5149,Borsoi,10,no,yes,Prefeitura do Recife,stands
5150,Sindicato dos Contabilistas,10,no,yes,Prefeitura do Recife,stands
5151,Praça da Infãncia Córrego do Morcego,10,no,yes,Prefeitura do Recife,stands
5152,Parque Jardim do Poço,8,no,yes,Prefeitura do Recife,stands
5153,Parque Jardim do Poço,8,no,yes,Prefeitura do Recife,stands
5154,Parcão Sítio da Trindade,10,no,yes,Prefeitura do Recife,stands
5155,Rua dos Arcos,10,no,yes,Prefeitura do Recife,stands
5156,Dantas Barreto,10,no,yes,Prefeitura do Recife,stands
5157,Praça João Pereira Borges,10,no,yes,Prefeitura do Recife,stands
5158,UFRPE 2,8,no,yes,Prefeitura do Recife,stands
5159,UFRPE,10,no,yes,Prefeitura do Recife,stands
5160,Parque Santos Dumont 2,10,no,yes,Prefeitura do Recife,stands
5161,Parque Santos Dumont 1,10,no,yes,Prefeitura do Recife,stands
5162,Bruno Veloso,10,no,yes,Prefeitura do Recife,stands
5163,Parque Ecológico Rio Azul,10,no,yes,Prefeitura do Recife,stands
5164,Praça Walt Disney,10,no,yes,Prefeitura do Recife,stands
5165,Praça Cidade do Porto,10,no,yes,Prefeitura do Recife,stands
5166,Praça Comandante Alex,10,no,yes,Prefeitura do Recife,stands
5167,Estação e metrô Antônio Falcão,10,no,yes,Prefeitura do Recife,stands
5168,AACD,22,no,yes,Prefeitura do Recife,stands
5169,Quadra de Jardim Planalto,6,no,yes,Prefeitura do Recife,stands
5170,Escola Municipal de Tejipió,6,no,yes,Prefeitura do Recife,stands
5171,Estação Coqueiral,10,no,yes,Prefeitura do Recife,stands
5172,Praça do ABC,10,no,yes,Prefeitura do Recife,stands
5173,Praça Irmã Douraci Joaguim,10,no,yes,Prefeitura do Recife,stands
5174,Praça Zeppelin (Jiquiá),10,no,yes,Prefeitura do Recife,stands
5175,Praça da Sudene,10,no,yes,Prefeitura do Recife,stands
5176,Praça Aleixo de Oliveira,10,no,yes,Prefeitura do Recife,stands
5177,Praça Vicente Antunes,10,no,yes,Prefeitura do Recife,stands
5178,Praça da Lua,10,no,yes,Prefeitura do Recife,stands
5179,Barraca de Pingo,10,no,yes,Prefeitura do Recife,stands
5180,Praça do Sargento,10,no,yes,Prefeitura do Recife,stands
5181,Praça Franco Gomes Coutinho,10,no,yes,Prefeitura do Recife,stands
5182,Praça Nossa Senhora de Fátima,10,no,yes,Prefeitura do Recife,stands
5183,Praça Zeppelin (San Martin),10,no,yes,Prefeitura do Recife,stands
5184,Praça Professor Paulo Silveira do Nascimento,10,no,yes,Prefeitura do Recife,stands
5185,Praça Sargento Max Wolf Filho,10,no,yes,Prefeitura do Recife,stands
5186,TI Caxangá,6,no,yes,Prefeitura do Recife,stands
5187,Orla de Brasilia Teimosa (Buraco da Véia),10,no,yes,Prefeitura do Recife,stands
5188,Acad. da cidade – Polo Cafezópolis,10,no,yes,Prefeitura do Recife,stands
5189,Academia da Cidade Polo Chão de estrelas,10,no,yes,Prefeitura do Recife,stands
5190,Buriti,10,no,yes,Prefeitura do Recife,stands
5191,CMEI Prof. FRANCISCO do Amaral Lopes,10,no,yes,Prefeitura do Recife,stands
5192,Parque das Graças 03,20,no,yes,Prefeitura do Recife,stands
5193,Parque das Graças 02,10,no,yes,Prefeitura do Recife,stands
5194,Parque das Graças 01,12,no,yes,Prefeitura do Recife,stands
5195,TI Getulio Vargas 02,20,no,yes,Prefeitura do Recife,stands
5196,TI CDU,16,no,yes,Prefeitura do Recife,stands
5197,Mercado de Casa Amarela 04,10,no,yes,Prefeitura do Recife,stands
5198,Praça Maciel Pinheiro,10,no,yes,Prefeitura do Recife,stands
5199,Praça Eça de Queiroz,10,no,yes,Prefeitura do Recife,stands
5200,Dpt. Remo Do Sport Club Do Recife,10,no,yes,Prefeitura do Recife,stands
5201,Simonesia,4,no,yes,Prefeitura do Recife,stands
5202,,,no,yes,Prefeitura do Recife,stands
5203,CRAS Campina do Barreto,10,no,yes,Prefeitura do Recife,stands
5204,Praça do Burity,10,no,yes,Prefeitura do Recife,stands
5205,Academia da Cidade Polo Simão Borba,6,no,yes,Prefeitura do Recife,stands
5206,Praça Chora Menino,6,no,yes,Prefeitura do Recife,stands
5207,Praça dos Taxistas,6,no,yes,Prefeitura do Recife,stands
5208,Praça Dom Miguel Valverde 03,6,no,yes,Prefeitura do Recife,stands
5209,Praça Dom Miguel Valverde 02,6,no,yes,Prefeitura do Recife,stands
5210,Praça Dom Miguel Valverde 01,6,no,yes,Prefeitura do Recife,stands
5211,Praça João Pessoa de Queiroz,10,no,yes,Prefeitura do Recife,stands
5212,Praça Prof. Calazans,10,no,yes,Prefeitura do Recife,stands
5213,Praça dos Iburenses - Academia Recife,10,no,yes,Prefeitura do Recife,stands
5214,Escola Municipal Engenheiro Edinaldo Miranda de Oliveira,10,no,yes,Prefeitura do Recife,stands
5215,Academia da Cidade Polo Ilha do Leite,10,no,yes,Prefeitura do Recife,stands
5216,Praça Jardim América,10,no,yes,Prefeitura do Recife,stands
5217,Praça do Bongi 02,6,no,yes,Prefeitura do Recife,stands
5218,Estação Afogados 02,4,no,yes,Prefeitura do Recife,stands
5219,Estação Afogados 01,6,no,yes,Prefeitura do Recife,stands
5220,Praça da Vitória,10,no,yes,Prefeitura do Recife,stands
5221,Praça Jornalista Anibal Fernandes,10,no,yes,Prefeitura do Recife,stands
5222,Praça Manfredo Nigro,10,no,yes,Prefeitura do Recife,stands
5223,Praça José Cecílio de Lira,10,no,yes,Prefeitura do Recife,stands
5224,Praça São Braz,10,no,yes,Prefeitura do Recife,stands
5225,Praça Eduardo Cardoso,10,no,yes,Prefeitura do Recife,stands
5226,Praça 4 de Outubro,10,no,yes,Prefeitura do Recife,stands
5227,Praça Nossa Senhora de Lourdes,10,no,yes,Prefeitura do Recife,stands
5228,Mercado de Areias,10,no,yes,Prefeitura do Recife,stands
5229,Praça da Lavadeira,10,no,yes,Prefeitura do Recife,stands
5230,Campo de Areias,10,no,yes,Prefeitura do Recife,stands
5231,Praça João Stanislau,10,no,yes,Prefeitura do Recife,stands
5232,Hospital Eduardo Campos da Pessoa Idosa,10,no,yes,Prefeitura do Recife,stands
5233,Hospital Otávio de Freitas,10,no,yes,Prefeitura do Recife,stands
5234,Escola Municipal Professora Maria da Paz Brandão Alves,10,no,yes,Prefeitura do Recife,stands
5235,Estação Tejipió,10,no,yes,Prefeitura do Recife,stands
5236,Praça da Cavalaria 02,10,no,yes,Prefeitura do Recife,stands
5237,Praça da Cavalaria 01,10,no,yes,Prefeitura do Recife,stands
5238,EREM Professora Helena Pugó,20,no,yes,Prefeitura do Recife,stands
5239,Praça de San Martin (Praça da Infância),10,no,yes,Prefeitura do Recife,stands
5240,Praça do El Salvador,10,no,yes,Prefeitura do Recife,stands
5241,Hospital da Mulher (Emergência),10,no,yes,Prefeitura do Recife,stands
5242,Hospital da Mulher (Acesso Funcionários),10,no,yes,Prefeitura do Recife,stands
5243,Hospital da Mulher (Administração),10,no,yes,Prefeitura do Recife,stands
5244,T.I Largo da Paz,10,no,yes,Prefeitura do Recife,stands
5245,Escola Municipal Professor Antônio de Brito Alves,10,no,yes,Prefeitura do Recife,stands
5246,Maternidade Professor Bandeira Filho,10,no,yes,Prefeitura do Recife,stands
5247,Mercado de Afogados,10,no,yes,Prefeitura do Recife,stands
5248,Calçada do metrô de Afogados,10,no,yes,Prefeitura do Recife,stands
5249,Calçada do Sport Clube do Recife,10,no,yes,Prefeitura do Recife,stands
5250,Restaurante Universitário (UFPE),10,no,yes,Prefeitura do Recife,stands
5251,Reitoria UFPE,10,no,yes,Prefeitura do Recife,stands
5252,Cemitério da Várzea,10,no,yes,Prefeitura do Recife,stands
5591,,20,yes,,,wall_loops
5253,Praça da Várzea,10,no,yes,Prefeitura do Recife,stands
5254,Praça Pinto Damásio,10,no,yes,Prefeitura do Recife,stands
5255,Melhor Cantinho da Cidade,10,no,yes,Prefeitura do Recife,stands
5256,Praça do Rosário,10,no,yes,Prefeitura do Recife,stands
5257,Ascendino Neves,10,no,yes,Prefeitura do Recife,stands
5258,Praça do Bom Pastor,10,no,yes,Prefeitura do Recife,stands
5259,Praça Estevão Sá,10,no,yes,Prefeitura do Recife,stands
5260,Praça Cosme Viana,10,no,yes,Prefeitura do Recife,stands
5261,Escola Professor Leal de Barros,10,no,yes,Prefeitura do Recife,stands
5262,Praça Luiz de Lacerda,10,no,yes,Prefeitura do Recife,stands
5263,Praça Nova Esperança,10,no,yes,Prefeitura do Recife,stands
5264,Praça Cordislândia,10,no,yes,Prefeitura do Recife,stands
5265,Praça Professor Coelho de Almeida,10,no,yes,Prefeitura do Recife,stands
5266,Praça do Berardo,10,no,yes,Prefeitura do Recife,stands
5267,Praça da Chesf,10,no,yes,Prefeitura do Recife,stands
5268,Praça Luiz Gonzaga,4,no,yes,Prefeitura do Recife,stands
5269,Praça da Paz Arcebispo Dom Helder Câmara,10,no,yes,Prefeitura do Recife,stands
5270,Praça da Fé,10,no,yes,Prefeitura do Recife,stands
5271,COMPAZ Escritor Ariano Suassuna,10,no,yes,Prefeitura do Recife,stands
5272,COMPAZ Escritor Ariano Suassuna,10,no,yes,Prefeitura do Recife,stands
5273,COMPAZ Escritor Ariano Suassuna,10,no,yes,Prefeitura do Recife,stands
5274,Praça Áureo Xavier,10,no,yes,Prefeitura do Recife,stands
5275,Praça Dom José Pereira Alves,10,no,yes,Prefeitura do Recife,stands
5276,Praça Batista da Silva,10,no,yes,Prefeitura do Recife,stands
5277,Praça Gregório Bezerra,10,no,yes,Prefeitura do Recife,stands
5278,Praça José da Mota Silveira,10,no,yes,Prefeitura do Recife,stands
5279,Praça Domingos Giovanetti,10,no,yes,Prefeitura do Recife,stands
5280,Praça Paulo Freire,10,no,yes,Prefeitura do Recife,stands
5281,Estádio do Arruda,10,no,yes,Prefeitura do Recife,stands
5282,Praça de Campo Grande,10,no,yes,Prefeitura do Recife,stands
5283,Campo de Concentração de Treinamento de Futebol Internacional do Brasil,10,no,yes,Prefeitura do Recife,stands
5284,Praça Augusto Rodrigues,10,no,yes,Prefeitura do Recife,stands
5285,Quadra do Viaduto João Tude Melo,10,no,yes,Prefeitura do Recife,stands
5286,Praça Dr. José Vilela 02,10,no,yes,Prefeitura do Recife,stands
5287,Praça Dr. José Vilela 01,10,no,yes,Prefeitura do Recife,stands
5288,Praça Maria José dos Santos,10,no,yes,Prefeitura do Recife,stands
5289,Praça Newton Vaz,10,no,yes,Prefeitura do Recife,stands
5290,Praça Maria da Conceição de Barros,10,no,yes,Prefeitura do Recife,stands
5291,Escola Embaixador Gilberto Amado,10,no,yes,Prefeitura do Recife,stands
5292,Praça de Apipucos,10,no,yes,Prefeitura do Recife,stands
5293,Maternidade Professor Bandeira Filho,10,no,yes,Prefeitura do Recife,stands
5294,Secretaria Executiva de Vigilência em Saúde SEVS,10,no,yes,Prefeitura do Recife,stands
5295,Praça Josenildo Lins,10,no,yes,Prefeitura do Recife,stands
5296,Praça Castro Alves,10,no,yes,Prefeitura do Recife,stands
5297,Academia da Cidade Polo Torreão,10,no,yes,Prefeitura do Recife,stands
5298,Praça de Vinte de Julho,10,no,yes,Prefeitura do Recife,stands
5299,Campo Campina de Barreto,10,no,yes,Prefeitura do Recife,stands
5300,USF Prof. Antônio Francisco Areias,10,no,yes,Prefeitura do Recife,stands
5301,Praça Josélia,10,no,yes,Prefeitura do Recife,stands
5302,Praça Desenhista Eulino Santos,10,no,yes,Prefeitura do Recife,stands
5303,Calçada da Av. João de Barros,10,no,yes,Prefeitura do Recife,stands
5304,Praça Deputado Fabio Correa,10,no,yes,Prefeitura do Recife,stands
5305,Quadra do Vasco,10,no,yes,Prefeitura do Recife,stands
5306,Praça do Monteiro,10,no,yes,Prefeitura do Recife,stands
5307,Praça Jorn. Francisco Pessoa de Queiroz,10,no,yes,Prefeitura do Recife,stands
5308,Praça Otávio de Freitas,10,no,yes,Prefeitura do Recife,stands
5309,Mercado da Encruzilhada (Belém),18,no,yes,Prefeitura do Recife,stands
5310,Praça Marcelino Champagnat,10,no,yes,Prefeitura do Recife,stands
5311,Praça Elvira de Souza,10,no,yes,Prefeitura do Recife,stands
5312,Praça Flor de Santana,10,no,yes,Prefeitura do Recife,stands
5313,Praça Everaldo Bidou Lambbe,10,no,yes,Prefeitura do Recife,stands
5314,Praça Compositor Antônio Maria,10,no,yes,Prefeitura do Recife,stands
5315,Praça Vagner Love,10,no,yes,Prefeitura do Recife,stands
5316,Escola Municipal da Mangabeira,10,no,yes,Prefeitura do Recife,stands
5317,Canteiro Central da Avenida José Américo,10,no,yes,Prefeitura do Recife,stands
5318,Praça Sr. Bartolomeu,10,no,yes,Prefeitura do Recife,stands
5319,Centro de Saúde Dr. Luiz Wilson,10,no,yes,Prefeitura do Recife,stands
5320,Largo Bomba do Hemetério,10,no,yes,Prefeitura do Recife,stands
5321,Mercado da Encruzilhada,10,no,yes,Prefeitura do Recife,stands
5322,Praça Marcos Bocoiô,10,no,yes,Prefeitura do Recife,stands
5323,Praça Amaro Albino Pimentel,10,no,yes,Prefeitura do Recife,stands
5324,Praça na Rua Alice Tibiriçá,10,no,yes,Prefeitura do Recife,stands
5325,Praça André Antunes,10,no,yes,Prefeitura do Recife,stands
5326,Praça USF Irmã Terezinha,10,no,yes,Prefeitura do Recife,stands
5327,Praça do Fundão,10,no,yes,Prefeitura do Recife,stands
5328,Escola Estadual Prof. José dos Anjos,10,no,yes,Prefeitura do Recife,stands
5329,USF/ Praça Alto do Capitão,10,no,yes,Prefeitura do Recife,stands
5330,Praça Canavial,10,no,yes,Prefeitura do Recife,stands
5331,Praça Paulo Bernardo,10,no,yes,Prefeitura do Recife,stands
5332,Praça Ulisses Leon de Oliveira,10,no,yes,Prefeitura do Recife,stands
5333,Praça da rotatória,10,no,yes,Prefeitura do Recife,stands
5334,Praça Sargento Pincel,10,no,yes,Prefeitura do Recife,stands
5335,Praça do Lindomar,10,no,yes,Prefeitura do Recife,stands
5336,Praça Dalceu,10,no,yes,Prefeitura do Recife,stands
5337,Praça Márcio Condonga,10,no,yes,Prefeitura do Recife,stands
5338,Canteiro Central da Rua Othon Paraíso,10,no,yes,Prefeitura do Recife,stands
5339,Montreal,10,no,yes,Prefeitura do Recife,stands
5340,Restaurante Ôge,10,no,yes,Prefeitura do Recife,stands
5341,Parque de Esculturas,10,no,yes,Prefeitura do Recife,stands
5342,Canteiro Central da Rua Othon Paraíso,10,no,yes,Prefeitura do Recife,stands
5343,Le Parc 2,6,no,yes,Prefeitura do Recife,stands
5344,Praça em frente a COMPESA,10,no,yes,Prefeitura do Recife,stands
5345,Praça de Joana Bezerra,10,no,yes,Prefeitura do Recife,stands
5346,Pontilhão da Paissandu,10,no,yes,Prefeitura do Recife,stands
5347,Praça do Derby,10,no,yes,Prefeitura do Recife,stands
5348,Catamaran,10,no,yes,Prefeitura do Recife,stands
5349,Le Parc,6,no,yes,Prefeitura do Recife,stands
5350,Rua da Carioca,10,no,yes,Prefeitura do Recife,stands
5351,Forte das Cinco Pontas,10,no,yes,Prefeitura do Recife,stands
5352,Praça dos Guerreiros,10,no,yes,Prefeitura do Recife,stands
5353,Praça da UR5,10,no,yes,Prefeitura do Recife,stands
5354,Campo Armador Antônio Moreno,10,no,yes,Prefeitura do Recife,stands
5355,Capitão,10,no,yes,Prefeitura do Recife,stands
5356,Museu Forte do Brum,10,no,yes,Prefeitura do Recife,stands
5357,Bacurau - Galo,10,no,yes,Prefeitura do Recife,stands
5358,Rua da Palma,4,no,yes,Prefeitura do Recife,stands
5359,Igreja de Nossa Senhora das Fronteiras,10,no,yes,Prefeitura do Recife,stands
5360,Rua Imperatriz Tereza Cristina (SECR),10,no,yes,Prefeitura do Recife,stands
5361,Quadra da Praça Joana Bezerra,10,no,yes,Prefeitura do Recife,stands
5362,Praça na Rua Velha,10,no,yes,Prefeitura do Recife,stands
5363,Praça na Rua Ibiporã,10,no,yes,Prefeitura do Recife,stands
5364,Praça Jenner de Souza,10,no,yes,Prefeitura do Recife,stands
5365,Praça Dom Bosco 02,4,no,yes,Prefeitura do Recife,stands
5366,Praça Cássia Kiss de Lima,10,no,yes,Prefeitura do Recife,stands
5367,Praça na Rua Epaminondas de Melo 02,4,no,yes,Prefeitura do Recife,stands
5368,Escola Municipal Novo Mangue,10,no,yes,Prefeitura do Recife,stands
5369,Rua dos Amores,10,no,yes,Prefeitura do Recife,stands
5370,Rua do Bom Jesus,10,no,yes,Prefeitura do Recife,stands
5371,Quadra de Futsal da Aurora,10,no,yes,Prefeitura do Recife,stands
5372,Praça Aurora,10,no,yes,Prefeitura do Recife,stands
5373,Quadra Kássio Rinaldo,10,no,yes,Prefeitura do Recife,stands
5374,Praça Agamenon (Ilha do Joaneiro),10,no,yes,Prefeitura do Recife,stands
5375,Ministério do Trabalho e Emprego (MTE),10,no,yes,Prefeitura do Recife,stands
5376,Igreja de Nossa Sra do Rosário dos Pretos,10,no,yes,Prefeitura do Recife,stands
5377,Igreja de São Gonçalo,10,no,yes,Prefeitura do Recife,stands
5378,CEHAB,10,no,yes,Prefeitura do Recife,stands
5379,Casa da Cultura,10,no,yes,Prefeitura do Recife,stands
5380,Campo do Onze,10,no,yes,Prefeitura do Recife,stands
5381,Agência Caixa (Rua Dr. Leopoldo Lins),10,no,yes,Prefeitura do Recife,stands
5382,Praça Otília,10,no,yes,Prefeitura do Recife,stands
5383,Praça Numa Pompilho,10,no,yes,Prefeitura do Recife,stands
5384,Praça do Campo Santo (UTEC),10,no,yes,Prefeitura do Recife,stands
5385,INSS (Rua dos Palmares),10,no,yes,Prefeitura do Recife,stands
5386,Rua João Fernandes Vieira,10,no,yes,Prefeitura do Recife,stands
5387,Liceu/Nóbrega,10,no,yes,Prefeitura do Recife,stands
5388,Rua Corredor do Bispo,10,no,yes,Prefeitura do Recife,stands
5389,Rua Duque de Caxias,10,no,yes,Prefeitura do Recife,stands
5390,Praça Nelson Ferreira,10,no,yes,Prefeitura do Recife,stands
5391,Praça Sérgio Loreto,10,no,yes,Prefeitura do Recife,stands
5392,ETE Almirante Soares Dutra,10,no,yes,Prefeitura do Recife,stands
5393,Av. Dantas Barreto (Magno Equipamentos),10,no,yes,Prefeitura do Recife,stands
5394,Av. Dantas Barreto (Armarinho Mundial),10,no,yes,Prefeitura do Recife,stands
5395,Travessa do Arsenal da Guerra,10,no,yes,Prefeitura do Recife,stands
5396,Teatro Santa Izabel,10,no,yes,Prefeitura do Recife,stands
5397,Rua Sete de Setembro,10,no,yes,Prefeitura do Recife,stands
5398,Rua Matias de Albuquerque,10,no,yes,Prefeitura do Recife,stands
5399,Rua Imperatriz Tereza Cristina (UTEC),10,no,yes,Prefeitura do Recife,stands
5400,Cais do Sertão 02,10,no,yes,Prefeitura do Recife,stands
5401,Praça Prof. Agamenon Magalhães,10,no,yes,Prefeitura do Recife,stands
5402,Praça Onze de Junho,10,no,yes,Prefeitura do Recife,stands
5403,Praça do Pilar,10,no,yes,Prefeitura do Recife,stands
5404,Praça Ascenso Ferreira,10,no,yes,Prefeitura do Recife,stands
5405,Praça Dezessete,10,no,yes,Prefeitura do Recife,stands
5406,Praça 13 de Maio,10,no,yes,Prefeitura do Recife,stands
5407,Mercado Público Santo Amaro,10,no,yes,Prefeitura do Recife,stands
5408,Escola Sizenando Silveira,10,no,yes,Prefeitura do Recife,stands
5409,DER,10,no,yes,Prefeitura do Recife,stands
5410,Centro POP,10,no,yes,Prefeitura do Recife,stands
5411,Praça VDC,10,no,yes,Prefeitura do Recife,stands
5412,Praça do Sena,10,no,yes,Prefeitura do Recife,stands
5413,Praça Ministro João Gonçalves de Souza,10,no,yes,Prefeitura do Recife,stands
5414,Praça Bom Partor,10,no,yes,Prefeitura do Recife,stands
5415,Praça Brasilit (Praça do Caxito - Várzea),10,no,yes,Prefeitura do Recife,stands
5416,Estação Santa Luzia,10,no,yes,Prefeitura do Recife,stands
5417,Estação Ipiranga,10,no,yes,Prefeitura do Recife,stands
5592,,3,no,,,stands
5418,Estação Imbiribeira,10,no,yes,Prefeitura do Recife,stands
5419,Praça Oswaldo Cruz,10,no,yes,Prefeitura do Recife,stands
5420,Praça General Carlos Pinto (Tacaruna),10,no,yes,Prefeitura do Recife,stands
5421,Praça Souto Filho,10,no,yes,Prefeitura do Recife,stands
5422,Praça Parque Amorim,10,no,yes,Prefeitura do Recife,stands
5423,Vila do Vintém,6,no,yes,Prefeitura do Recife,stands
5424,Creche Escola Dep. Alcides Teixeira,6,no,yes,Prefeitura do Recife,stands
5425,Terminal Engenho do Meio,10,no,yes,Prefeitura do Recife,stands
5426,Academia da Cidade Polo Heróis da Restauração,10,no,yes,Prefeitura do Recife,stands
5427,SESC de Santo Amaro,10,no,yes,Prefeitura do Recife,stands
5428,COMPAZ Dom Helder Câmara,10,no,yes,Prefeitura do Recife,stands
5429,COMPAZ Dom Helder Câmara,10,no,yes,Prefeitura do Recife,stands
5430,Academia da Cidade Polo Jordão,4,no,yes,Prefeitura do Recife,stands
5431,Praça Jordão Alto,10,no,yes,Prefeitura do Recife,stands
5432,Academia Recife - Polo praça da Várzea,10,no,yes,Prefeitura do Recife,stands
5433,Praça Jacarezinho,10,no,yes,Prefeitura do Recife,stands
5434,Prefeitura do Recife,10,no,yes,Prefeitura do Recife,stands
5435,Praça Caxito (san martin),10,no,yes,Prefeitura do Recife,stands
5436,Orla de Brasília Teimosa 03,10,no,yes,Prefeitura do Recife,stands
5437,Orla de Brasília Teimosa 02,10,no,yes,Prefeitura do Recife,stands
5438,Orla de Brasília Teimosa 01,10,no,yes,Prefeitura do Recife,stands
5439,Largo da Paz,10,no,yes,Prefeitura do Recife,stands
5440,Praça Onildo Almeida,10,no,yes,Prefeitura do Recife,stands
5441,Praça Capiba - Cajueiro,10,no,yes,Prefeitura do Recife,stands
5442,Praça Mago Jefferson,10,no,yes,Prefeitura do Recife,stands
5443,Praça do Sebo,10,no,yes,Prefeitura do Recife,stands
5444,Rua do Livramento,10,no,yes,Prefeitura do Recife,stands
5445,Academia da Cidade Polo Praça do Salgueiro,4,no,yes,Prefeitura do Recife,stands
5446,PROCAPE,10,no,yes,Prefeitura do Recife,stands
5447,Lagoa do Araçá,10,no,yes,Prefeitura do Recife,stands
5448,Praça Jarbas Pernambucano,10,no,yes,Prefeitura do Recife,stands
5449,Praça Santos Dumont,10,no,yes,Prefeitura do Recife,stands
5450,Instituto Capibaribe,10,no,yes,Prefeitura do Recife,stands
5451,Sítio da Trindade,10,no,yes,Prefeitura do Recife,stands
5452,Largo Dom Luiz,10,no,yes,Prefeitura do Recife,stands
5453,Academia da Cidade Polo Lavadeiras 02,4,no,yes,Prefeitura do Recife,stands
5454,Academia Recife - Polo IPSEP,10,no,yes,Prefeitura do Recife,stands
5455,Aurora 01,10,no,yes,Prefeitura do Recife,stands
5456,Academia da Cidade Polo Vila Um Por Todos,4,no,yes,Prefeitura do Recife,stands
5457,Campo do Quinze,10,no,yes,Prefeitura do Recife,stands
5458,Parque Arraial Novo do Bom Jesus,10,no,yes,Prefeitura do Recife,stands
5459,Creche Municipal Menino Jesus da Bomba Grande,10,no,yes,Prefeitura do Recife,stands
5460,Academia da Cidade Polo Lagoa do Araçá,10,no,yes,Prefeitura do Recife,stands
5461,Escola Municipal Engenheiro Umberto Gondim,10,no,yes,Prefeitura do Recife,stands
5462,Colégio Apoio Recife,10,no,yes,Prefeitura do Recife,stands
5463,Sudene / Lindolfo Color,8,no,yes,Prefeitura do Recife,stands
5464,Academia da Cidade - Polo San Martin,10,no,yes,Prefeitura do Recife,stands
5465,Joana Bezerra,10,no,yes,Prefeitura do Recife,stands
5466,Morro da Conceição,10,no,yes,Prefeitura do Recife,stands
5467,Encruzilhada / Av. Norte,10,no,yes,Prefeitura do Recife,stands
5468,Frei Cassimiro 01,10,no,yes,Prefeitura do Recife,stands
5469,Praça Melvin Jones,10,no,yes,Prefeitura do Recife,stands
5470,Praça do Trabalho,10,no,yes,Prefeitura do Recife,stands
5471,Praça de San Martin,10,no,yes,Prefeitura do Recife,stands
5472,Praça Doutor Fernando Figueira,10,no,yes,Prefeitura do Recife,stands
5473,Antônio Falcão,8,no,yes,Prefeitura do Recife,stands
