_id	mes	equipamento	faixa	data	hora	minutos_intervalo	qtd_0a10km	qtd_11a20km	qtd_21a30km	qtd_31a40km	qtd_41a50km	qtd_51a60km	qtd_61a70km	qtd_71a80km	qtd_81a90km	qtd_91a100km	qtd_acimade100km
3984	8	FC004REC	2	2025-08-12T00:00:00	21	31-45	1	13	52	41	9	0	0	0	0	0	0
3985	8	FC004REC	2	2025-08-12T00:00:00	21	46-59	1	7	63	39	7	0	0	0	0	0	0
3986	8	FC004REC	2	2025-08-12T00:00:00	22	0-15	0	21	38	43	18	1	0	0	0	0	0
3987	8	FC004REC	2	2025-08-12T00:00:00	22	16-30	0	11	33	24	24	3	0	0	0	0	0
3988	8	FC004REC	2	2025-08-12T00:00:00	22	31-45	0	8	12	25	21	4	0	0	0	0	0
3989	8	FC004REC	2	2025-08-12T00:00:00	22	46-59	0	11	13	18	16	3	0	0	0	0	0
3990	8	FC004REC	2	2025-08-12T00:00:00	23	0-15	1	5	10	18	9	2	0	0	0	0	0
3991	8	FC004REC	2	2025-08-12T00:00:00	23	16-30	2	6	8	12	9	4	1	0	0	0	0
3992	8	FC004REC	2	2025-08-12T00:00:00	23	31-45	0	5	9	17	9	1	1	0	0	0	0
3993	8	FC004REC	2	2025-08-12T00:00:00	23	46-59	1	6	7	10	8	1	0	0	0	0	0
3994	8	FC004REC	2	2025-08-13T00:00:00	0	0-15	0	2	4	6	11	3	0	0	0	0	0
3995	8	FC004REC	2	2025-08-13T00:00:00	0	16-30	0	0	0	0	9	2	0	0	0	0	0
3996	8	FC004REC	2	2025-08-13T00:00:00	0	31-45	0	0	1	4	6	7	0	0	0	0	0
3997	8	FC004REC	2	2025-08-13T00:00:00	0	46-59	0	1	0	4	2	5	0	0	0	0	0
3998	8	FC004REC	2	2025-08-13T00:00:00	1	0-15	0	0	1	5	11	0	1	0	0	0	0
3999	8	FC004REC	2	2025-08-13T00:00:00	1	16-30	0	0	1	3	2	1	0	0	0	0	0
4000	8	FC004REC	2	2025-08-13T00:00:00	1	31-45	0	0	2	0	4	2	0	0	0	0	0
4001	8	FC004REC	2	2025-08-13T00:00:00	1	46-59	0	0	0	2	1	2	0	0	0	0	0
4002	8	FC004REC	2	2025-08-13T00:00:00	2	0-15	0	0	0	3	3	3	0	0	0	0	0
4003	8	FC004REC	2	2025-08-13T00:00:00	2	16-30	0	0	0	1	0	2	0	0	0	0	0
4004	8	FC004REC	2	2025-08-13T00:00:00	2	31-45	0	0	0	0	4	0	0	0	0	0	0
4005	8	FC004REC	2	2025-08-13T00:00:00	2	46-59	0	0	1	2	5	0	0	0	0	0	0
4006	8	FC004REC	2	2025-08-13T00:00:00	3	0-15	0	0	0	2	1	1	0	0	0	0	0
4007	8	FC004REC	2	2025-08-13T00:00:00	3	16-30	0	0	1	1	1	0	0	0	0	0	0
4008	8	FC004REC	2	2025-08-13T00:00:00	3	31-45	0	0	1	1	2	0	0	0	0	0	0
4009	8	FC004REC	2	2025-08-13T00:00:00	3	46-59	0	0	2	1	0	0	0	0	0	0	0
4010	8	FC004REC	2	2025-08-13T00:00:00	4	0-15	0	1	1	0	3	0	0	0	0	0	0
4011	8	FC004REC	2	2025-08-13T00:00:00	4	16-30	0	3	1	0	5	0	0	0	0	0	0
4012	8	FC004REC	2	2025-08-13T00:00:00	4	31-45	1	2	3	2	2	3	0	0	0	0	0
4013	8	FC004REC	2	2025-08-13T00:00:00	4	46-59	1	5	2	0	0	5	2	0	0	0	0
4014	8	FC004REC	2	2025-08-13T00:00:00	5	0-15	2	10	2	1	0	5	0	0	0	0	0
4015	8	FC004REC	2	2025-08-13T00:00:00	5	16-30	1	18	9	2	2	4	0	0	0	0	0
4016	8	FC004REC	2	2025-08-13T00:00:00	5	31-45	1	15	7	2	4	10	0	0	0	0	0
4017	8	FC004REC	2	2025-08-13T00:00:00	5	46-59	0	28	19	3	9	1	0	0	0	0	0
4018	8	FC004REC	2	2025-08-13T00:00:00	6	0-15	1	4	8	31	50	7	0	0	0	0	0
4019	8	FC004REC	2	2025-08-13T00:00:00	6	16-30	0	7	10	60	61	10	0	0	0	0	0
4020	8	FC004REC	2	2025-08-13T00:00:00	6	31-45	1	9	8	81	77	11	0	0	0	0	0
4021	8	FC004REC	2	2025-08-13T00:00:00	6	46-59	0	8	8	75	60	10	0	0	0	0	0
4022	8	FC004REC	2	2025-08-13T00:00:00	7	0-15	3	11	16	88	62	3	0	0	0	0	0
4023	8	FC004REC	2	2025-08-13T00:00:00	7	16-30	1	17	30	90	48	4	0	0	0	0	0
4024	8	FC004REC	2	2025-08-13T00:00:00	7	31-45	0	17	44	88	51	1	1	0	0	0	0
4025	8	FC004REC	2	2025-08-13T00:00:00	7	46-59	2	22	75	80	18	0	0	0	0	0	0
4026	8	FC004REC	2	2025-08-13T00:00:00	8	0-15	0	35	54	124	36	1	0	0	0	0	0
4027	8	FC004REC	2	2025-08-13T00:00:00	8	16-30	4	24	68	54	25	1	0	0	0	0	0
4028	8	FC004REC	2	2025-08-13T00:00:00	8	31-45	0	12	55	77	39	4	0	0	0	0	0
4029	8	FC004REC	2	2025-08-13T00:00:00	8	46-59	0	23	71	88	15	2	0	0	0	0	0
4030	8	FC004REC	2	2025-08-13T00:00:00	9	0-15	15	59	39	23	5	0	0	0	0	0	0
4031	8	FC004REC	2	2025-08-13T00:00:00	9	16-30	11	59	73	5	0	0	0	0	0	0	0
4032	8	FC004REC	2	2025-08-13T00:00:00	9	31-45	5	39	34	66	20	1	0	0	0	0	0
4033	8	FC004REC	2	2025-08-13T00:00:00	9	46-59	0	12	52	91	22	0	0	0	0	0	0
4034	8	FC004REC	2	2025-08-13T00:00:00	10	0-15	9	27	55	34	14	1	0	0	0	0	0
4035	8	FC004REC	2	2025-08-13T00:00:00	10	16-30	27	51	34	2	0	0	0	0	0	0	0
4036	8	FC004REC	2	2025-08-13T00:00:00	10	31-45	1	34	80	58	9	1	0	0	0	0	0
4037	8	FC004REC	2	2025-08-13T00:00:00	10	46-59	1	24	95	55	18	0	0	0	0	0	0
4038	8	FC004REC	2	2025-08-13T00:00:00	11	0-15	1	36	85	25	20	4	0	0	0	0	0
4039	8	FC004REC	2	2025-08-13T00:00:00	11	16-30	0	33	114	38	7	1	0	0	0	0	0
4040	8	FC004REC	2	2025-08-13T00:00:00	11	31-45	2	13	89	48	10	0	0	0	0	0	0
4041	8	FC004REC	2	2025-08-13T00:00:00	11	46-59	0	9	59	31	5	1	0	0	0	0	0
4042	8	FC004REC	2	2025-08-13T00:00:00	12	0-15	1	19	107	84	12	1	0	0	0	0	0
4043	8	FC004REC	2	2025-08-13T00:00:00	12	16-30	0	10	81	116	10	0	0	0	0	0	0
4044	8	FC004REC	2	2025-08-13T00:00:00	12	31-45	1	13	91	74	14	1	0	0	0	0	0
4045	8	FC004REC	2	2025-08-13T00:00:00	12	46-59	2	28	99	47	4	0	0	0	0	0	0
4046	8	FC004REC	2	2025-08-13T00:00:00	13	0-15	1	32	116	47	11	1	0	0	0	0	0
4047	8	FC004REC	2	2025-08-13T00:00:00	13	16-30	0	24	104	55	10	2	0	0	0	0	0
4048	8	FC004REC	2	2025-08-13T00:00:00	13	31-45	0	15	103	50	11	1	0	0	0	0	0
4049	8	FC004REC	2	2025-08-13T00:00:00	13	46-59	0	20	102	53	6	4	0	0	0	0	0
4050	8	FC004REC	2	2025-08-13T00:00:00	14	0-15	1	28	118	37	11	3	0	0	0	0	0
4051	8	FC004REC	2	2025-08-13T00:00:00	14	16-30	0	28	130	33	14	0	0	0	0	0	0
4052	8	FC004REC	2	2025-08-13T00:00:00	14	31-45	1	16	115	51	5	0	0	0	0	0	0
4053	8	FC004REC	2	2025-08-13T00:00:00	14	46-59	1	16	118	58	4	0	0	0	0	0	0
4054	8	FC004REC	2	2025-08-13T00:00:00	15	0-15	0	36	131	40	5	1	0	0	0	0	0
4055	8	FC004REC	2	2025-08-13T00:00:00	15	16-30	0	25	105	36	13	4	0	0	0	0	0
4056	8	FC004REC	2	2025-08-13T00:00:00	15	31-45	3	28	102	64	6	2	0	0	0	0	0
4057	8	FC004REC	2	2025-08-13T00:00:00	15	46-59	0	54	105	11	0	0	0	0	0	0	0
4058	8	FC004REC	2	2025-08-13T00:00:00	16	0-15	0	29	146	49	4	0	0	0	0	0	0
4059	8	FC004REC	2	2025-08-13T00:00:00	16	16-30	0	54	135	25	0	0	0	0	0	0	0
4060	8	FC004REC	2	2025-08-13T00:00:00	16	31-45	0	35	156	14	1	1	0	0	0	0	0
4061	8	FC004REC	2	2025-08-13T00:00:00	16	46-59	1	40	130	41	1	0	0	0	0	0	0
4062	8	FC004REC	2	2025-08-13T00:00:00	17	0-15	0	53	108	18	1	0	0	0	0	0	0
4063	8	FC004REC	2	2025-08-13T00:00:00	17	16-30	2	53	147	9	1	0	0	0	0	0	0
4064	8	FC004REC	2	2025-08-13T00:00:00	17	31-45	1	69	94	9	0	0	3	3	1	0	0
4065	8	FC004REC	2	2025-08-13T00:00:00	17	46-59	1	38	143	13	0	1	0	0	0	0	0
4066	8	FC004REC	2	2025-08-13T00:00:00	18	0-15	0	48	183	12	0	0	0	0	0	0	0
4067	8	FC004REC	2	2025-08-13T00:00:00	18	16-30	4	59	104	24	2	0	0	0	0	0	0
4068	8	FC004REC	2	2025-08-13T00:00:00	18	31-45	2	36	111	26	7	0	0	0	0	0	0
4069	8	FC004REC	2	2025-08-13T00:00:00	18	46-59	1	45	125	23	2	0	0	0	0	0	0
4070	8	FC004REC	2	2025-08-13T00:00:00	19	0-15	0	44	122	27	9	0	0	0	0	0	0
4071	8	FC004REC	2	2025-08-13T00:00:00	19	16-30	1	31	101	38	12	0	0	0	0	0	0
4072	8	FC004REC	2	2025-08-13T00:00:00	19	31-45	0	31	94	30	7	3	0	0	0	0	0
4073	8	FC004REC	2	2025-08-13T00:00:00	19	46-59	0	35	50	25	13	3	0	0	0	0	0
4074	8	FC004REC	2	2025-08-13T00:00:00	20	0-15	1	28	75	26	15	7	0	0	0	0	0
4075	8	FC004REC	2	2025-08-13T00:00:00	20	16-30	0	23	64	13	18	4	0	0	0	0	0
4076	8	FC004REC	2	2025-08-13T00:00:00	20	31-45	0	17	67	21	12	2	1	0	0	0	0
4077	8	FC004REC	2	2025-08-13T00:00:00	20	46-59	1	29	70	6	8	2	0	0	0	0	0
4078	8	FC004REC	2	2025-08-13T00:00:00	21	0-15	0	19	67	12	12	7	0	0	0	0	0
4079	8	FC004REC	2	2025-08-13T00:00:00	21	16-30	1	26	52	12	9	7	0	0	0	0	0
4080	8	FC004REC	2	2025-08-13T00:00:00	21	31-45	2	17	56	16	10	4	0	0	0	0	0
4081	8	FC004REC	2	2025-08-13T00:00:00	21	46-59	0	13	51	12	13	3	0	0	0	0	0
4082	8	FC004REC	2	2025-08-13T00:00:00	22	0-15	1	24	47	27	17	4	0	0	0	0	0
4083	8	FC004REC	2	2025-08-13T00:00:00	22	16-30	0	18	36	11	11	5	0	0	0	0	0
4084	8	FC004REC	2	2025-08-13T00:00:00	22	31-45	1	14	37	18	9	3	0	0	0	0	0
4085	8	FC004REC	2	2025-08-13T00:00:00	22	46-59	1	8	13	22	10	1	0	0	0	0	0
4086	8	FC004REC	2	2025-08-13T00:00:00	23	0-15	0	12	19	20	14	2	0	0	0	0	0
4087	8	FC004REC	2	2025-08-13T00:00:00	23	16-30	0	5	5	14	13	0	1	0	0	0	0
4088	8	FC004REC	2	2025-08-13T00:00:00	23	31-45	0	9	7	10	15	3	0	0	0	0	0
4089	8	FC004REC	2	2025-08-13T00:00:00	23	46-59	0	5	9	6	4	6	1	1	0	0	0
4090	8	FC004REC	2	2025-08-14T00:00:00	0	0-15	0	0	0	9	11	5	0	0	0	0	0
4091	8	FC004REC	2	2025-08-14T00:00:00	0	16-30	0	0	1	7	9	2	0	1	0	0	0
4092	8	FC004REC	2	2025-08-14T00:00:00	0	31-45	0	0	1	3	6	4	0	0	0	0	0
4093	8	FC004REC	2	2025-08-14T00:00:00	0	46-59	0	1	0	2	7	3	0	0	0	0	0
4094	8	FC004REC	2	2025-08-14T00:00:00	1	0-15	0	0	0	4	7	1	0	0	0	0	0
4095	8	FC004REC	2	2025-08-14T00:00:00	1	16-30	0	0	0	5	5	2	0	0	0	0	0
4096	8	FC004REC	2	2025-08-14T00:00:00	1	46-59	0	0	1	0	0	1	0	0	0	0	0
4097	8	FC004REC	2	2025-08-14T00:00:00	2	0-15	0	0	0	2	2	0	0	0	0	0	0
4098	8	FC004REC	2	2025-08-14T00:00:00	2	16-30	0	0	0	0	2	2	0	0	0	0	0
4099	8	FC004REC	2	2025-08-14T00:00:00	2	31-45	0	0	1	0	2	2	0	0	0	0	0
4100	8	FC004REC	2	2025-08-14T00:00:00	2	46-59	0	0	0	0	2	0	0	0	0	0	0
4101	8	FC004REC	2	2025-08-14T00:00:00	3	0-15	0	0	0	0	2	0	0	0	0	0	0
4102	8	FC004REC	2	2025-08-14T00:00:00	3	16-30	0	0	0	0	3	1	0	0	0	0	0
4103	8	FC004REC	2	2025-08-14T00:00:00	3	31-45	0	0	0	1	3	0	0	0	0	0	0
4104	8	FC004REC	2	2025-08-14T00:00:00	3	46-59	0	0	0	0	2	0	0	0	0	0	0
4105	8	FC004REC	2	2025-08-14T00:00:00	4	0-15	2	1	2	0	0	1	0	0	0	0	0
4106	8	FC004REC	2	2025-08-14T00:00:00	4	16-30	0	2	1	1	1	1	0	0	0	0	0
4107	8	FC004REC	2	2025-08-14T00:00:00	4	31-45	1	1	1	1	2	1	0	0	0	0	0
4108	8	FC004REC	2	2025-08-14T00:00:00	4	46-59	1	5	1	1	2	1	1	0	0	0	0
4109	8	FC004REC	2	2025-08-14T00:00:00	5	0-15	0	15	4	1	3	5	0	0	0	0	0
4110	8	FC004REC	2	2025-08-14T00:00:00	5	16-30	1	8	3	2	4	3	0	0	0	0	0
4111	8	FC004REC	2	2025-08-14T00:00:00	5	31-45	0	26	10	1	2	1	0	0	0	0	0
4112	8	FC004REC	2	2025-08-14T00:00:00	5	46-59	1	28	15	2	3	3	0	0	0	0	0
4113	8	FC004REC	2	2025-08-14T00:00:00	6	0-15	1	6	8	20	49	16	0	0	0	0	0
4114	8	FC004REC	2	2025-08-14T00:00:00	6	16-30	0	11	8	36	58	8	1	0	0	0	0
4115	8	FC004REC	2	2025-08-14T00:00:00	6	31-45	0	8	5	67	66	7	0	0	0	0	0
4116	8	FC004REC	2	2025-08-14T00:00:00	6	46-59	0	13	6	76	41	3	0	0	0	0	0
4117	8	FC004REC	2	2025-08-14T00:00:00	7	0-15	0	12	24	81	58	9	0	0	0	0	0
4118	8	FC004REC	2	2025-08-14T00:00:00	7	16-30	0	19	32	97	45	2	0	0	0	0	0
4119	8	FC004REC	2	2025-08-14T00:00:00	7	31-45	0	20	58	73	35	2	0	0	0	0	0
4120	8	FC004REC	2	2025-08-14T00:00:00	7	46-59	0	25	43	57	16	3	0	0	0	0	0
4121	8	FC004REC	2	2025-08-14T00:00:00	8	0-15	0	11	64	115	42	0	0	0	0	0	0
4122	8	FC004REC	2	2025-08-14T00:00:00	8	16-30	0	13	48	79	46	1	0	0	0	0	0
4123	8	FC004REC	2	2025-08-14T00:00:00	8	31-45	0	18	52	79	33	1	0	0	0	0	0
4124	8	FC004REC	2	2025-08-14T00:00:00	8	46-59	6	50	69	38	12	0	0	0	0	0	0
4125	8	FC004REC	2	2025-08-14T00:00:00	9	0-15	9	48	82	40	1	0	0	0	0	0	0
4126	8	FC004REC	2	2025-08-14T00:00:00	9	16-30	5	19	46	69	24	2	0	0	0	0	0
4127	8	FC004REC	2	2025-08-14T00:00:00	9	31-45	19	79	32	4	0	0	0	0	0	0	0
4128	8	FC004REC	2	2025-08-14T00:00:00	9	46-59	5	31	55	58	24	1	0	0	0	0	0
4129	8	FC004REC	2	2025-08-14T00:00:00	10	0-15	0	19	31	95	42	5	0	0	0	0	0
4130	8	FC004REC	2	2025-08-14T00:00:00	10	16-30	1	18	41	97	35	2	0	0	0	0	0
4131	8	FC004REC	2	2025-08-14T00:00:00	10	31-45	1	11	36	117	39	4	0	0	0	0	0
4132	8	FC004REC	2	2025-08-14T00:00:00	10	46-59	0	13	40	94	38	2	0	0	0	0	0
4133	8	FC004REC	2	2025-08-14T00:00:00	11	0-15	0	21	50	108	35	1	0	0	0	0	0
4134	8	FC004REC	2	2025-08-14T00:00:00	11	16-30	0	15	50	113	36	1	0	0	0	0	0
4135	8	FC004REC	2	2025-08-14T00:00:00	11	31-45	0	20	52	136	27	1	0	0	0	0	0
4136	8	FC004REC	2	2025-08-14T00:00:00	11	46-59	0	17	41	115	40	0	1	0	0	0	0
4137	8	FC004REC	2	2025-08-14T00:00:00	12	0-15	0	17	66	115	24	1	0	0	0	0	0
4138	8	FC004REC	2	2025-08-14T00:00:00	12	16-30	2	9	53	108	37	3	0	0	0	0	0
4139	8	FC004REC	2	2025-08-14T00:00:00	12	31-45	1	18	51	126	36	2	0	0	0	0	0
4140	8	FC004REC	2	2025-08-14T00:00:00	12	46-59	1	16	45	106	40	5	0	0	0	0	0
4141	8	FC004REC	2	2025-08-14T00:00:00	13	0-15	1	12	58	136	29	2	0	0	0	0	0
4142	8	FC004REC	2	2025-08-14T00:00:00	13	16-30	0	19	56	110	21	0	0	0	0	0	0
4143	8	FC004REC	2	2025-08-14T00:00:00	13	31-45	1	18	50	114	22	2	0	0	0	0	0
4144	8	FC004REC	2	2025-08-14T00:00:00	13	46-59	1	11	67	105	16	0	0	0	0	0	0
4145	8	FC004REC	2	2025-08-14T00:00:00	14	0-15	0	19	77	105	30	1	1	0	0	0	0
4146	8	FC004REC	2	2025-08-14T00:00:00	14	16-30	1	16	56	113	38	2	0	0	0	0	0
4147	8	FC004REC	2	2025-08-14T00:00:00	14	31-45	0	19	82	101	23	1	0	0	0	0	0
4148	8	FC004REC	2	2025-08-14T00:00:00	14	46-59	0	21	68	118	20	2	0	0	0	0	0
4149	8	FC004REC	2	2025-08-14T00:00:00	15	0-15	3	18	47	117	43	1	0	0	0	0	0
4150	8	FC004REC	2	2025-08-14T00:00:00	15	16-30	1	18	93	110	13	0	0	0	0	0	0
4151	8	FC004REC	2	2025-08-14T00:00:00	15	31-45	2	20	83	110	15	1	0	0	0	0	0
4152	8	FC004REC	2	2025-08-14T00:00:00	15	46-59	0	15	60	90	30	0	1	0	0	0	0
4153	8	FC004REC	2	2025-08-14T00:00:00	16	0-15	0	31	106	82	39	9	2	0	0	0	0
4154	8	FC004REC	2	2025-08-14T00:00:00	16	16-30	0	38	138	47	3	0	0	0	0	0	0
4155	8	FC004REC	2	2025-08-14T00:00:00	16	31-45	1	29	152	70	8	0	0	0	0	0	0
4156	8	FC004REC	2	2025-08-14T00:00:00	16	46-59	1	31	123	45	6	0	0	0	0	0	0
4157	8	FC004REC	2	2025-08-14T00:00:00	17	0-15	2	62	116	53	3	0	0	0	0	0	0
4158	8	FC004REC	2	2025-08-14T00:00:00	17	16-30	0	28	102	92	16	0	0	0	0	0	0
4159	8	FC004REC	2	2025-08-14T00:00:00	17	31-45	9	48	94	36	2	0	0	0	0	0	0
4160	8	FC004REC	2	2025-08-14T00:00:00	17	46-59	1	73	129	4	0	0	0	0	0	0	0
4161	8	FC004REC	2	2025-08-14T00:00:00	18	0-15	19	99	91	1	0	0	0	0	0	0	0
4162	8	FC004REC	2	2025-08-14T00:00:00	18	16-30	6	113	59	3	0	0	0	0	0	0	0
4163	8	FC004REC	2	2025-08-14T00:00:00	18	31-45	0	28	101	59	22	0	0	0	0	0	0
4164	8	FC004REC	2	2025-08-14T00:00:00	18	46-59	0	21	72	88	19	1	0	0	0	0	0
4165	8	FC004REC	2	2025-08-14T00:00:00	19	0-15	1	16	49	129	24	1	0	0	0	0	0
4166	8	FC004REC	2	2025-08-14T00:00:00	19	16-30	0	11	73	106	21	1	0	0	0	0	0
4167	8	FC004REC	2	2025-08-14T00:00:00	19	31-45	0	20	40	97	32	2	0	0	0	0	0
4168	8	FC004REC	2	2025-08-14T00:00:00	19	46-59	1	11	18	66	40	8	0	0	0	0	0
4169	8	FC004REC	2	2025-08-14T00:00:00	20	0-15	0	10	20	69	54	2	0	0	0	0	0
4170	8	FC004REC	2	2025-08-14T00:00:00	20	16-30	0	9	9	70	50	7	0	0	0	0	0
4171	8	FC004REC	2	2025-08-14T00:00:00	20	31-45	0	9	16	83	42	3	0	0	0	0	0
4172	8	FC004REC	2	2025-08-14T00:00:00	20	46-59	0	11	10	64	47	7	0	0	0	0	0
4173	8	FC004REC	2	2025-08-14T00:00:00	21	0-15	1	10	3	59	64	11	0	0	0	0	0
4174	8	FC004REC	2	2025-08-14T00:00:00	21	16-30	0	10	3	69	40	6	0	0	0	0	0
4175	8	FC004REC	2	2025-08-14T00:00:00	21	31-45	2	6	3	58	54	8	2	0	0	0	0
4176	8	FC004REC	2	2025-08-14T00:00:00	21	46-59	0	9	5	57	51	5	0	0	0	0	0
4177	8	FC004REC	2	2025-08-14T00:00:00	22	0-15	0	11	5	59	59	6	1	0	0	0	0
4178	8	FC004REC	2	2025-08-14T00:00:00	22	16-30	2	5	10	29	41	4	0	0	0	0	0
4179	8	FC004REC	2	2025-08-14T00:00:00	22	31-45	0	7	21	25	11	6	0	0	0	0	0
4180	8	FC004REC	2	2025-08-14T00:00:00	22	46-59	0	8	16	13	11	2	0	0	0	0	0
4181	8	FC004REC	2	2025-08-14T00:00:00	23	0-15	1	8	19	27	12	2	0	0	0	0	0
4182	8	FC004REC	2	2025-08-14T00:00:00	23	16-30	0	10	14	8	5	2	0	0	0	0	0
4183	8	FC004REC	2	2025-08-14T00:00:00	23	31-45	0	12	3	10	9	1	1	0	0	0	0
4184	8	FC004REC	2	2025-08-14T00:00:00	23	46-59	1	6	5	5	11	2	1	0	0	0	0
4185	8	FC004REC	2	2025-08-15T00:00:00	0	0-15	0	0	2	6	11	3	1	0	0	0	0
4186	8	FC004REC	2	2025-08-15T00:00:00	0	16-30	0	0	0	2	8	2	0	0	0	0	0
4187	8	FC004REC	2	2025-08-15T00:00:00	0	31-45	0	0	1	4	8	3	0	0	0	0	0
4188	8	FC004REC	2	2025-08-15T00:00:00	0	46-59	0	0	0	2	4	1	1	0	0	0	0
4189	8	FC004REC	2	2025-08-15T00:00:00	1	0-15	0	0	2	0	2	3	0	0	0	0	0
4190	8	FC004REC	2	2025-08-15T00:00:00	1	16-30	0	0	0	2	2	2	0	0	0	0	0
4191	8	FC004REC	2	2025-08-15T00:00:00	1	31-45	0	0	0	0	4	2	0	0	0	0	0
4192	8	FC004REC	2	2025-08-15T00:00:00	1	46-59	0	0	1	1	2	1	0	0	0	0	0
4193	8	FC004REC	2	2025-08-15T00:00:00	2	0-15	0	0	0	0	1	0	0	0	0	0	0
4194	8	FC004REC	2	2025-08-15T00:00:00	2	16-30	0	0	0	1	2	0	0	0	0	0	0
4195	8	FC004REC	2	2025-08-15T00:00:00	2	31-45	0	0	0	0	4	0	0	0	0	0	0
4196	8	FC004REC	2	2025-08-15T00:00:00	2	46-59	0	0	0	1	2	1	0	0	0	0	0
4197	8	FC004REC	2	2025-08-15T00:00:00	3	0-15	0	0	0	0	1	0	0	0	0	0	0
4198	8	FC004REC	2	2025-08-15T00:00:00	3	16-30	0	0	0	0	3	0	0	0	0	0	0
4199	8	FC004REC	2	2025-08-15T00:00:00	3	31-45	0	0	0	1	3	1	0	0	0	0	0
4200	8	FC004REC	2	2025-08-15T00:00:00	3	46-59	0	0	0	0	2	0	0	0	0	0	0
4201	8	FC004REC	2	2025-08-15T00:00:00	4	0-15	0	1	0	0	0	0	0	0	0	0	0
4202	8	FC004REC	2	2025-08-15T00:00:00	4	16-30	0	2	0	2	0	0	0	0	0	0	0
4203	8	FC004REC	2	2025-08-15T00:00:00	4	31-45	0	4	1	1	0	0	0	0	0	0	0
4204	8	FC004REC	2	2025-08-15T00:00:00	4	46-59	0	3	0	1	0	2	0	0	0	0	0
4205	8	FC004REC	2	2025-08-15T00:00:00	5	0-15	0	13	2	0	2	1	0	0	0	0	0
4206	8	FC004REC	2	2025-08-15T00:00:00	5	16-30	1	16	2	2	0	0	0	0	0	0	0
4207	8	FC004REC	2	2025-08-15T00:00:00	5	31-45	2	19	3	1	1	6	0	0	0	0	0
4208	8	FC004REC	2	2025-08-15T00:00:00	5	46-59	0	17	16	1	2	2	0	0	0	0	0
4209	8	FC004REC	2	2025-08-15T00:00:00	6	0-15	0	2	8	38	28	0	0	0	0	0	0
4210	8	FC004REC	2	2025-08-15T00:00:00	6	16-30	0	12	7	26	29	7	1	0	0	0	0
4211	8	FC004REC	2	2025-08-15T00:00:00	6	31-45	0	11	18	85	33	6	0	0	0	0	0
4212	8	FC004REC	2	2025-08-15T00:00:00	6	46-59	0	12	14	52	32	3	0	0	0	0	0
4213	8	FC004REC	2	2025-08-15T00:00:00	7	0-15	0	23	19	79	39	2	0	0	0	0	0
4214	8	FC004REC	2	2025-08-15T00:00:00	7	16-30	0	15	25	71	34	1	0	0	0	0	0
4215	8	FC004REC	2	2025-08-15T00:00:00	7	31-45	3	14	25	82	46	3	0	0	0	0	0
4216	8	FC004REC	2	2025-08-15T00:00:00	7	46-59	0	18	24	82	35	2	0	0	0	0	0
4217	8	FC004REC	2	2025-08-15T00:00:00	8	0-15	0	25	64	97	14	2	0	0	0	0	0
4218	8	FC004REC	2	2025-08-15T00:00:00	8	16-30	8	42	50	66	14	1	0	0	0	0	0
4219	8	FC004REC	2	2025-08-15T00:00:00	8	31-45	1	35	46	60	32	2	0	0	0	0	0
4220	8	FC004REC	2	2025-08-15T00:00:00	8	46-59	7	32	44	45	13	0	0	0	0	0	0
4221	8	FC004REC	2	2025-08-15T00:00:00	9	0-15	2	46	78	68	9	0	0	0	0	0	0
4222	8	FC004REC	2	2025-08-15T00:00:00	9	16-30	0	61	62	43	8	2	0	0	0	0	0
4223	8	FC004REC	2	2025-08-15T00:00:00	9	31-45	1	33	103	57	6	0	0	0	0	0	0
4224	8	FC004REC	2	2025-08-15T00:00:00	9	46-59	1	41	42	65	13	0	0	0	0	0	0
4225	8	FC004REC	2	2025-08-15T00:00:00	10	0-15	1	22	49	94	20	2	0	0	0	0	0
4226	8	FC004REC	2	2025-08-15T00:00:00	10	16-30	0	19	35	86	21	2	0	0	0	0	0
4227	8	FC004REC	2	2025-08-15T00:00:00	10	31-45	0	19	43	95	26	1	0	0	0	0	0
4228	8	FC004REC	2	2025-08-15T00:00:00	10	46-59	2	13	43	63	23	1	0	0	0	0	0
4229	8	FC004REC	2	2025-08-15T00:00:00	11	0-15	1	30	59	106	10	0	0	0	0	0	0
4230	8	FC004REC	2	2025-08-15T00:00:00	11	16-30	1	30	45	89	21	2	0	0	0	0	0
4231	8	FC004REC	2	2025-08-15T00:00:00	11	31-45	4	19	40	80	31	3	0	0	0	0	0
4232	8	FC004REC	2	2025-08-15T00:00:00	11	46-59	0	15	45	89	31	1	0	0	0	0	0
4233	8	FC004REC	2	2025-08-15T00:00:00	12	0-15	1	21	57	100	25	1	0	0	0	0	0
4234	8	FC004REC	2	2025-08-15T00:00:00	12	16-30	1	20	51	88	25	0	0	0	0	0	0
4235	8	FC004REC	2	2025-08-15T00:00:00	12	31-45	0	25	84	80	27	2	0	0	0	0	0
4236	8	FC004REC	2	2025-08-15T00:00:00	12	46-59	1	23	94	32	13	1	0	0	0	0	0
4237	8	FC004REC	2	2025-08-15T00:00:00	13	0-15	0	32	119	54	11	0	0	0	0	0	0
4238	8	FC004REC	2	2025-08-15T00:00:00	13	16-30	0	24	109	49	21	1	0	0	0	0	0
4239	8	FC004REC	2	2025-08-15T00:00:00	13	31-45	0	26	120	29	13	2	1	0	0	0	0
