id,code,name_concatenated,official_name,short_name,pavement_code,pavement_description
2493,21610,RUA ENGENHO BELA VIDA,Rua Engenho Bela Vida,R. Engenho Bela Vida,P,Via Parcialmente Pavimentada
11,21628,RUA ENGENHO BELEZA,Rua Engenho Beleza,R. Engenho Beleza,S,Via Pavimentada
2489,21636,RUA ENGENHO BELO PRADO,Rua Engenho Belo Prado,R. Engenho Belo Prado,S,Via Pavimentada
2490,21644,RUA ENGENHO BEM QUERER,Rua Engenho Bem Querer,R. Engenho Bem Querer,S,Via Pavimentada
2491,21652,RUA ENGENHO BOA SORTE,Rua Engenho Boa Sorte,R. Engenho Boa Sorte,S,Via Pavimentada
2492,21660,RUA ENGENHO BOM DESTINO,Rua Engenho Bom Destino,R. Engenho Bom Destino,S,Via Pavimentada
2936,21687,RUA ENGENHO BOM MIRAR,Rua Engenho Bom Mirar,R. Engenho Bom Mirar,S,Via Pavimentada
2937,21695,RUA ENGENHO BOM NOME,Rua Engenho Bom Nome,R. Engenho Bom Nome,S,Via Pavimentada
2938,21709,RUA ENGENHO BOM RECREIO,Rua Engenho Bom Recreio,R. Engenho Bom Recreio,P,Via Parcialmente Pavimentada
2939,21717,RUA ENGENHO BONDADE,Rua Engenho Bondade,R. Engenho Bondade,S,Via Pavimentada
2940,21725,RUA ENGENHO BOQUEIRAO,Rua Engenho Boqueirao,R. Engenho Boqueirao,S,Via Pavimentada
11555,121410,RUA ENGENHO BULHOES,Rua Engenho Bulhões,R. Engenho Bulhoes,X,Não definida
2942,21741,RUA ENGENHO BURANHEM,Rua Engenho Buranhém,R. Engenho Buranhem,S,Via Pavimentada
2943,21750,RUA ENGENHO CABORGE,Rua Engenho Caborge,R. Engenho Caborge,S,Via Pavimentada
2944,21768,RUA ENGENHO CABUCU,Rua Engenho Cabucu,R. Engenho Cabucu,S,Via Pavimentada
2945,21776,RUA ENGENHO CAMBOINHA,Rua Engenho Camboinha,R. Engenho Camboinha,N,Via Não Pavimentada
9472,86550,RUA ENGENHO CAMPO VERDE,Rua Engenho Campo Verde,R. Engenho Campo Verde,P,Via Parcialmente Pavimentada
2948,21806,RUA ENGENHO CANAVIEIRA,Rua Engenho Canavieira,R. Engenho Canavieira,S,Via Pavimentada
2950,21814,RUA ENGENHO CANGACA,Rua Engenho Cangaca,R. Engenho Cangaca,N,Via Não Pavimentada
2951,21822,RUA ENGENHO CANTO ALEGRE,Rua Engenho Canto Alegre,R. Engenho Canto Alegre,N,Via Não Pavimentada
2952,21830,RUA ENGENHO CAPELINHA,Rua Engenho Capelinha,R. Engenho Capelinha,N,Via Não Pavimentada
2953,21849,RUA ENGENHO CARAU,Rua Engenho Carau,R. Engenho Carau,S,Via Pavimentada
2954,21857,RUA ENGENHO CARAUNA,Rua Engenho Caraúna,R. Engenho Carauna,N,Via Não Pavimentada
2955,21865,RUA ENGENHO CRIMEIA,Rua Engenho Crimeia,R. Engenho Crimeia,N,Via Não Pavimentada
8890,79529,RUA ENGENHO CRIMELIA,Rua Engenho Crimélia,R. Engenho Crimelia,X,Não definida
2956,21873,RUA ENGENHO CURRALINHO,Rua Engenho Curralinho,R. Engenho Curralinho,S,Via Pavimentada
121,21881,RUA ENGENHO D'AGUA,Rua Engenho D`Agua,R. Engenho D`Agua,S,Via Pavimentada
2957,21890,RUA ENGENHO DIAMANTE,Rua Engenho Diamante,R. Engenho Diamante,S,Via Pavimentada
2959,21903,RUA ENGENHO DUAS BARRAS,Rua Engenho Duas Barras,R. Engenho Duas Barras,S,Via Pavimentada
2960,21911,RUA ENGENHO ESPELHO,Rua Engenho Espelho,R. Engenho Espelho,S,Via Pavimentada
2961,21920,RUA ENGENHO FELICIDADE,Rua Engenho Felicidade,R. Engenho Felicidade,S,Via Pavimentada
2962,21938,RUA ENGENHO FIRMEZA,Rua Engenho Firmeza,R. Engenho Firmeza,S,Via Pavimentada
2964,21954,RUA ENGENHO FLOR DA ILHA,Rua Engenho Flor da Ilha,R. Engenho Flor da Ilha,X,Não definida
2963,21946,RUA ENGENHO FLOR DO BOSQUE,Rua Engenho Flor do Bosque,R. Engenho Flor do Bosque,S,Via Pavimentada
2965,21962,RUA ENGENHO JIQUI,Rua Engenho Jiqui,R. Engenho Jiqui,S,Via Pavimentada
2966,21970,RUA ENGENHO JUA,Rua Engenho Juá,R. Engenho Jua,S,Via Pavimentada
2967,21989,RUA ENGENHO LAJE BONITA,Rua Engenho Laje Bonita,R. Engenho Laje Bonita,S,Via Pavimentada
2968,21997,RUA ENGENHO LINDA FLOR,Rua Engenho Linda Flor,R. Engenho Linda Flor,N,Via Não Pavimentada
1671,10030,RUA ENGENHO MAJESTOSO,Rua Engenho Majestoso,R. Engenho Majestoso,S,Via Pavimentada
2949,22012,RUA ENGENHO MAMELUCO,Rua Engenho Mameluco,R. Engenho Mameluco,S,Via Pavimentada
2971,22020,RUA ENGENHO MATA LIMPA,Rua Engenho Mata Limpa,R. Engenho Mata Limpa,S,Via Pavimentada
2972,22039,RUA ENGENHO MATAPAGIPE,Rua Engenho Matapagipe,R. Engenho Matapagipe,S,Via Pavimentada
12,22047,RUA ENGENHO MATARI,Rua Engenho Matari,R. Engenho Matari,S,Via Pavimentada
2973,22055,RUA ENGENHO MEGAIPE,Rua Engenho Megaípe,R. Engenho Megaipe,S,Via Pavimentada
2974,22063,RUA ENGENHO MEGAO,Rua Engenho Megaó,R. Engenho Megao,S,Via Pavimentada
2978,22098,RUA ENGENHO NORUEGA,Rua Engenho Noruéga,R. Engenho Noruega,N,Via Não Pavimentada
2996,22233,RUA ENGENHO NOVA VILA,Rua Engenho Nova Vila,R. Engenho Nova Vila,S,Via Pavimentada
2979,22101,RUA ENGENHO NOVO,Rua Engenho Novo,R. Engenho Novo,S,Via Pavimentada
2999,22268,RUA ENGENHO PANTORRA,Rua Engenho Pantorra,R. Engenho Pantorra,S,Via Pavimentada
2981,22110,RUA ENGENHO PAROL,Rua Engenho Parol,R. Engenho Parol,S,Via Pavimentada
3000,22276,RUA ENGENHO PAU AMARELO,Rua Engenho Pau Amarelo,R. Engenho Pau Amarelo,S,Via Pavimentada
3001,22284,RUA ENGENHO PEDRA LAVRADA,Rua Engenho Pedra Lavrada,R. Engenho Pedra Lavrada,S,Via Pavimentada
3002,22292,RUA ENGENHO PIOCA,Rua Engenho Pioca,R. Engenho Pioca,N,Via Não Pavimentada
3003,22306,RUA ENGENHO PIRAJA,Rua Engenho Pirajá,R. Engenho Piraja,S,Via Pavimentada
3005,22314,RUA ENGENHO POETA,Rua Engenho Poeta,R. Engenho Poeta,P,Via Parcialmente Pavimentada
2983,22128,RUA ENGENHO PRIMOROSO,Rua Engenho Primoroso,R. Engenho Primoroso,S,Via Pavimentada
2984,22136,RUA ENGENHO RAINHA DOS ANJOS,Rua Engenho Rainha dos Anjos,R. Engenho Rainha Dos Anjos,N,Via Não Pavimentada
2985,22144,RUA ENGENHO RIACHO DOCE,Rua Engenho Riacho Doce,R. Engenho Riacho Doce,N,Via Não Pavimentada
2986,22152,RUA ENGENHO SALGADINHO,Rua Engenho Salgadinho,R. Engenho Salgadinho,S,Via Pavimentada
2988,22160,RUA ENGENHO SEGREDO,Rua Engenho Segredo,R. Engenho Segredo,S,Via Pavimentada
2989,22179,RUA ENGENHO SERRA GRANDE,Rua Engenho Serra Grande,R. Engenho Serra Grande,S,Via Pavimentada
2992,22195,RUA ENGENHO TABARE,Rua Engenho Tabaré,R. Engenho Tabare,S,Via Pavimentada
2993,22209,RUA ENGENHO TAQUARA,Rua Engenho Taquara,R. Engenho Taquara,S,Via Pavimentada
2994,22217,RUA ENGENHO TERRA VERMELHA,Rua Engenho Terra Vermelha,R. Engenho Terra Vermelha,S,Via Pavimentada
2995,22225,RUA ENGENHO TIMBI,Rua Engenho Timbi,R. Engenho Timbi,S,Via Pavimentada
2997,22241,RUA ENGENHO TITARA,Rua Engenho Titara,R. Engenho Titara,S,Via Pavimentada
9861,90646,RUA ENTREMONTES,Rua Entremontes,R. Entremontes,P,Via Parcialmente Pavimentada
393,86410,RUA ENVIRA,Rua Envira,R. Envira,N,Via Não Pavimentada
3007,22330,RUA EPAMINONDAS CRISTOVAO DE OLIVEIRA,Rua Epaminondas Cristóvão de Oliveira,R. Epaminondas Cristovao de Oliveira,S,Via Pavimentada
3008,22349,RUA EPAMINONDAS DE MELO,Rua Epaminondas de Melo,R. Epaminondas de Melo,S,Via Pavimentada
3009,22357,RUA EPAMINONDAS MENDONCA,Rua Epaminondas Mendonça,R. Epaminondas Mendonca,P,Via Parcialmente Pavimentada
3014,22390,RUA EPITACIO PESSOA,Rua Epitácio Pessoa,R. Epitacio Pessoa,S,Via Pavimentada
3015,22403,RUA EQUADOR,Rua Equador,R. Equador,N,Via Não Pavimentada
3017,22420,RUA ERALDO DE BARROS,Rua Eraldo de Barros,R. Eraldo de Barros,X,Não definida
5407,44440,RUA ERALDO GUEIROS LEITE,Rua Eraldo Gueiros Leite,R. Eraldo Gueiros Leite,N,Via Não Pavimentada
9226,83518,RUA EREMITA,Rua Eremita,R. Eremita,S,Via Pavimentada
3020,22454,RUA ERNANI,Rua Ernani,R. Ernani,X,Não definida
3021,22462,RUA ERNANI BRAGA,Rua Ernani Braga,R. Ernani Braga,S,Via Pavimentada
3022,22470,RUA ERNESTO CAVALCANTI,Rua Ernesto Cavalcanti,R. Ernesto Cavalcanti,P,Via Parcialmente Pavimentada
3025,22497,RUA ERNESTO DE PAULA SANTOS,Rua Ernesto de Paula Santos,R. Ernesto de Paula Santos,S,Via Pavimentada
3024,22489,RUA ERNESTO NAZARETH,Rua Ernesto Nazareth,R. Ernesto Nazareth,S,Via Pavimentada
3027,22500,RUA ERNESTO RUFINO,Rua Ernesto Rufino,R. Ernesto Rufino,S,Via Pavimentada
787,2224,RUA ERUNDINA NEGREIROS DE ARAUJO,Rua Erundina Negreiros de Araújo,R. Erundina Negreiros de Araujo,S,Via Pavimentada
2970,22535,RUA ERVAL,Rua Erval,R. Erval,S,Via Pavimentada
3033,22551,RUA ERVALIA,Rua Ervália,R. Ervalia,S,Via Pavimentada
3036,22578,RUA ESBERARD,Rua Esberard,R. Esberard,P,Via Parcialmente Pavimentada
3037,22586,RUA ESCADA,Rua Escada,R. Escada,S,Via Pavimentada
3040,22594,RUA ESCOLA DE SAGRES,Rua Escola de Sagres,R. Escola de Sagres,S,Via Pavimentada
1959,12416,RUA ESCRITOR ALEXANDRE NEPTUNO,Rua Escritor Alexandre Neptuno,R. Escritor Alexandre Neptuno,S,Via Pavimentada
964,3727,RUA ESCRITOR ALVARO LINS,Rua Escritor Álvaro Lins,R. Escritor Alvaro Lins,P,Via Parcialmente Pavimentada
2373,16551,RUA ESCRITOR CEZARIO DE MELO,Rua Escritor Cezário de Melo,R. Escritor Cezario de Melo,N,Via Não Pavimentada
54,84930,RUA ESCRITOR CIRO DOS ANJOS,Rua Escritor Ciro dos Anjos,R. Escritor Ciro Dos Anjos,S,Via Pavimentada
9382,85570,RUA ESCRITOR DULCE CHACON,Rua Escritor Dulce Chacon,R. Escritor Dulce Chacon,S,Via Pavimentada
3143,23388,RUA ESCRITOR EVARISTO MAIA,Rua Escritor Evaristo Maia,R. Escritor Evaristo Maia,X,Não definida
4348,34738,RUA ESCRITOR JOAQUIM NOBERTO,Rua Escritor Joaquim Noberto,R. Escritor Joaquim Noberto,N,Via Não Pavimentada
4803,38865,RUA ESCRITOR LIMA BARRETO,Rua Escritor Lima Barreto,R. Escritor Lima Barreto,S,Via Pavimentada
4809,39071,RUA ESCRITOR LINS DO REGO,Rua Escritor Lins do Rego,R. Escritor Lins do Rego,S,Via Pavimentada
7959,68527,RUA ESCRITOR VANILDO BEZERRA CAVALCANTI,Rua Escritor Vanildo Bezerra Cavalcanti,R. Escritor Vanildo Bezerra Cavalcanti,N,Via Não Pavimentada
3041,22608,RUA ESDRAS FARIAS,Rua Esdras Farias,R. Esdras Farias,P,Via Parcialmente Pavimentada
11479,120391,RUA ESMERALDA,Rua Esmeralda,R. Esmeralda,N,Via Não Pavimentada
3042,22616,RUA ESMERALDAS,Rua Esmeraldas,R. Esmeraldas,S,Via Pavimentada
3043,22624,RUA ESMERALDINO BANDEIRA,Rua Esmeraldino Bandeira,R. Esmeraldino Bandeira,S,Via Pavimentada
3045,22640,RUA ESPARDATE,Rua Espadarte,R. Espadarte,S,Via Pavimentada
3044,22632,RUA ESPARADRAPO,Rua Esparadrapo,R. Esparadrapo,S,Via Pavimentada
11810,137987,RUA ESPERANçA,Rua Esperança,R. Esperança,X,Não definida
10496,101460,RUA ESPERANCA,Rua Esperança,R. Esperança,N,Via Não Pavimentada
10552,107263,RUA ESPERANCA,Rua Esperança,R. Esperanca,P,Via Parcialmente Pavimentada
8886,79472,RUA ESPERANCA,Rua Esperança,R. Esperanca,X,Não definida
2510,17566,RUA ESPERANCA,Rua Esperança,R. Esperanca,X,Não definida
9004,80896,RUA ESPERANCA D'OESTE,Rua Esperança D`Oeste,R. Esperança D`Oeste,P,Via Parcialmente Pavimentada
9001,80870,RUA ESPERANCA DO NORTE,Rua Esperança do Norte,R. Esperanca do Norte,P,Via Parcialmente Pavimentada
9740,89192,RUA ESPERANTINA,Rua Esperantina,R. Esperantina,S,Via Pavimentada
3050,22683,RUA ESPERANTO,Rua Esperanto,R. Esperanto,S,Via Pavimentada
3052,22691,RUA ESPERIDIAO CORDEIRO DE MORAIS,Rua Esperidião Cordeiro de Morais,R. Esperidiao Cordeiro de Morais,S,Via Pavimentada
3053,22705,RUA ESPINHARA,Rua Espinhara,R. Espinhara,X,Não definida
3056,22721,RUA ESPINOSA,Rua Espinosa,R. Espinosa,S,Via Pavimentada
3057,22730,RUA ESPIRITO SANTO,Rua Espírito Santo,R. Espirito Santo,S,Via Pavimentada
3059,22748,RUA ESPLANADA,Rua Esplanada,R. Esplanada,S,Via Pavimentada
3061,22764,RUA ESTACIO COIMBRA,Rua Estácio Coimbra,R. Estacio Coimbra,S,Via Pavimentada
3062,22772,RUA ESTACIO DE SA,Rua Estácio de Sá,R. Estacio de Sa,S,Via Pavimentada
5750,47635,RUA ESTACIO VARJAL,Rua Estácio Varjal,R. Estácio Varjal,N,Via Não Pavimentada
376,91626,RUA ESTACIO VARJAL,Rua Estácio Varjal,R. Estácio Varjal,N,Via Não Pavimentada
3063,22780,RUA ESTADO DE ISRAEL,Rua Estado de Israel,R. Estado de Israel,S,Via Pavimentada
3068,22802,RUA ESTANISLAU CORREA,Rua Estanislau Correa,R. Estanislau Correa,S,Via Pavimentada
3069,22810,RUA ESTELA BORGES,Rua Estela Borges,R. Estela Borges,N,Via Não Pavimentada
3071,22837,RUA ESTER,Rua Ester,R. Ester,S,Via Pavimentada
3072,22845,RUA ESTER FOIGEL,Rua Ester Foigel,R. Ester Foigel,S,Via Pavimentada
3074,22861,RUA ESTEVAO DE ARAUJO,Rua Estevão de Araujo,R. Estevao de Araujo,X,Não definida
3077,22900,RUA ESTEVAO DE OLIVEIRA,Rua Estevão de Oliveira,R. Estevao de Oliveira,S,Via Pavimentada
3078,22918,RUA ESTEVAO DE SA,Rua Estevão de Sa,R. Estevao de Sa,P,Via Parcialmente Pavimentada
3013,22896,RUA ESTEVAO GERSON,Rua Estevão Gerson,R. Estevao Gerson,N,Via Não Pavimentada
8216,71617,RUA ESTRADA NOVA,Rua Estrada Nova,R. Estrada Nova,S,Via Pavimentada
3083,22950,RUA ESTREITA DO ROSARIO,Rua Estreita do Rosário,R. Estreita do Rosario,S,Via Pavimentada
3086,22977,RUA ESTRELA BRILHANTE,Rua Estrela Brilhante,R. Estrela Brilhante,S,Via Pavimentada
3092,23019,RUA ESTRELA DA JORDANIA,Rua Estrela da Jordânia,R. Estrela da Jordania,S,Via Pavimentada
3087,22985,RUA ESTRELA DALVA,Rua Estrela DAlva,R. Estrela Dalva,S,Via Pavimentada
3088,22993,RUA ESTRELA D'OESTE,Rua Estrela D`Oeste,R. Estrela D`Oeste,P,Via Parcialmente Pavimentada
3091,23000,RUA ESTRELA DO INDAIA,Rua Estrela do Indaiá,R. Estrela do Indaia,S,Via Pavimentada
3093,23027,RUA ESTRELA DO LESTE,Rua Estrela do Leste,R. Estrela do Leste,X,Não definida
3094,23035,RUA ESTRELA DO MAR,Rua Estrela do Mar,R. Estrela do Mar,S,Via Pavimentada
3095,23043,RUA ESTRELA DO NORTE,Rua Estrela do Norte,R. Estrela do Norte,N,Via Não Pavimentada
61,100005,RUA ESTRELA DO SUL,Rua Estrela do Sul,R. Estrela do Sul,N,Via Não Pavimentada
3096,23051,RUA ESTRELA DO SUL,Rua Estrela do Sul,R. Estrela do Sul,N,Via Não Pavimentada
3098,23060,RUA ESTRELIANA,Rua Estreliana,R. Estreliana,P,Via Parcialmente Pavimentada
7963,68560,RUA ALCIDES DO NASCIMENTO LINS - ESTUD,Rua Estudante Alcides do Nascimento Lins,R. Estudante Alcides do Nascimento Lins,N,Via Não Pavimentada
10262,97721,RUA ESTUDANTE ANTONIO FARIAS FILHO,Rua Estudante Antônio Farias Filho,R. Estudante Antônio Farias Filho,S,Via Pavimentada
7531,63908,RUA ESTUDANTE ARLINDO ALMEIDA FILHO,Rua Estudante Arlindo Almeida Filho,R. Estudante Arlindo Almeida Filho,S,Via Pavimentada
3721,28843,RUA ESTUDANTE FLAVIO FAUSTINO DA SILVA BRAZ,Rua Estudante Flávio Faustino da Silva Braz,R. Estudante Flavio Faustino da Silva Braz,S,Via Pavimentada
4157,32980,RUA ESTUDANTE JEREMIAS BASTOS,Rua Estudante Jeremias Bastos,R. Estudante Jeremias Bastos,S,Via Pavimentada
6646,55778,RUA ESTUDANTE SINVAL MEIRA HENRIQUE,Rua Estudante Sinval Meira Henrique,R. Estudante Sinval Meira Henrique,S,Via Pavimentada
5827,48305,RUA ETAPAS,Rua ETAPAS,R. Etapas,N,Via Não Pavimentada
8164,71030,RUA ETELVINA OLIVEIRA,Rua Etelvina Oliveira,R. Etelvina Oliveira,S,Via Pavimentada
3101,23108,RUA EUCLIDES DA CUNHA,Rua Euclides da Cunha,R. Euclides da Cunha,S,Via Pavimentada
3108,23132,RUA EUCLIDES FONSECA,Rua Euclides Fonseca,R. Euclides Fonseca,S,Via Pavimentada
3110,23140,RUA EUCLIDES FRAZAO,Rua Euclides Frazão,R. Euclides Frazao,S,Via Pavimentada
8738,77690,RUA EUCLIDES GOMES DE FREITAS,Rua Euclides Gomes de Freitas,R. Euclides Gomes de Freitas,S,Via Pavimentada
7945,68330,RUA EUDALVO GOMES DA SILVA,Rua Eudalvo Gomes da Silva,R. Eudalvo Gomes da Silva,S,Via Pavimentada
3114,23175,RUA EUDORO PIRES,Rua Eudoro Pires,R. Eudoro Pires,S,Via Pavimentada
9083,81760,RUA EUGENIO COIMBRA,Rua Eugênio Coimbra,R. Eugenio Coimbra,N,Via Não Pavimentada
3115,23183,RUA EUGENIO COIMBRA JUNIOR,Rua Eugênio Coimbra Júnior,R. Eugenio Coimbra Junior,S,Via Pavimentada
3116,23191,RUA EUGENIO SAMICO,Rua Eugênio Samico,R. Eugenio Samico,P,Via Parcialmente Pavimentada
9221,83429,RUA EUGENOPOLIS,Rua Eugenopolis,R. Eugenopolis,P,Via Parcialmente Pavimentada
9856,90581,RUA EUGENOPOLIS,Rua Eugenópolis,R. Eugenopolis,N,Via Não Pavimentada
9449,89087,RUA EUNAPOLIS,Rua Eunápolis,R. Eunapolis,P,Via Parcialmente Pavimentada
9882,90891,RUA EURICO BATISTA FERREIRA,Rua Eurico Batista Ferreira,R. Eurico Batista Ferreira,N,Via Não Pavimentada
3122,23230,RUA EURICO DE SOUZA LEAO,Rua Eurico de Souza Leão,R. Eurico de Souza Leão,S,Via Pavimentada
3125,23256,RUA EURICO VITRUVIO,Rua Eurico Vitrúvio,R. Eurico Vitruvio,S,Via Pavimentada
3134,23302,RUA EUXENITA,Rua Euxenita,R. Euxenita,S,Via Pavimentada
3135,23310,RUA EUZEBIO ATHANAZIO,Rua Euzébio Athanásio,R. Euzébio Athanásio,N,Via Não Pavimentada
3136,23329,RUA EUZEBIO DE MATOS,Rua Euzébio de Matos,R. Euzebio de Matos,S,Via Pavimentada
9775,89605,RUA EVALDO BRAGA,Rua Evaldo Braga,R. Evaldo Braga,X,Não definida
7347,68349,RUA EVALDO LUIS FERREIRA DE SOUZA,Rua Evaldo Luís Ferreira de Souza,R. Evaldo Luis Ferreira de Souza,S,Via Pavimentada
9490,86762,RUA EVANILDO COELHO DE ARAUJO,Rua Evanildo Coelho de Araújo,R. Evanildo Coelho de Araujo,N,Via Não Pavimentada
3141,23361,RUA EVARISTO CARNEIRO LEAO,Rua Evaristo Carneiro Leão,R. Evaristo Carneiro Leao,S,Via Pavimentada
3144,23396,RUA EVARISTO DA VEIGA,Rua Evaristo da Veiga,R. Evaristo da Veiga,S,Via Pavimentada
3142,23370,RUA EVARISTO FERREIRA DA SILVA,Rua Evaristo Ferreira da Silva,R. Evaristo Ferreira da Silva,N,Via Não Pavimentada
3145,23400,RUA EVERARDO VASCONCELOS,Rua Everardo Vasconcelos,R. Everardo Vasconcelos,S,Via Pavimentada
681,1244,RUA EXP AGOSTINHO MONTEIRO,Rua Expedicionário Agostinho Monteiro,R. Exp Agostinho Monteiro,P,Via Parcialmente Pavimentada
706,1503,RUA EXP AILSON SIMOES,Rua Expedicionário Ailson Simões,R. Exp Ailson Simões,P,Via Parcialmente Pavimentada
753,1929,RUA EXP ALCEBIADES DA CUNHA,Rua Expedicionário Alcebiades da Cunha,R. Exp Alcebiades da Cunha,P,Via Parcialmente Pavimentada
1226,6190,RUA EXP ANTONIO ROMANO,Rua Expedicionário Antônio Romano,R. Exp Antônio Romano,P,Via Parcialmente Pavimentada
2654,19020,RUA EXP DAMASIO GOMES,Rua Expedicionário Damásio Gomes,R. Exp Damásio Gomes,N,Via Não Pavimentada
3129,23264,RUA EXP EURIDES FERNANDES,Rua Expedicionário Eurides Fernandes,R. Exp Eurides Fernandes,P,Via Parcialmente Pavimentada
3360,25577,RUA EXP FRANCISCO VITORIANO,Rua Expedicionário Francisco Vitoriano,R. Exp Francisco Vitoriano,S,Via Pavimentada
3644,28274,RUA EXP GUILHERME BRASILEIRO,Rua Expedicionário Guilherme Brasileiro,R. Exp Guilherme Brasileiro,N,Via Não Pavimentada
3864,30163,RUA EXP INACIO GOMES,Rua Expedicionário Inácio Gomes,R. Exp Inácio Gomes,S,Via Pavimentada
4094,32484,RUA EXP JAMIL DAGLI,Rua Expedicionário Jamil Dagli,R. Exp Jamil Dagli,P,Via Parcialmente Pavimentada
4169,33170,RUA EXP JESUINO VENTURA,Rua Expedicionário Jesuíno Ventura,R. Exp Jesuíno Ventura,S,Via Pavimentada
9307,84484,RUA EXP JOAO MANCIAS,Rua Expedicionário João Mancias,R. Exp João Mancias,S,Via Pavimentada
4234,33987,RUA EXP JOAO MARIA,Rua Expedicionário João Maria,R. Exp João Maria,S,Via Pavimentada
11908,707015,RUA EXP JOAO PECANHA,Rua Expedicionário João Peçanha,R. Exp João Peçanha,N,Via Não Pavimentada
4392,35084,RUA EXP JORGE DA COSTA LIMA,Rua Expedicionário Jorge da Costa Lima,R. Exp Jorge da Costa Lima,N,Via Não Pavimentada
4583,36889,RUA EXP JOSE VICENTE,Rua Expedicionário José Vicente,R. Exp José Vicente,N,Via Não Pavimentada
4680,37796,RUA EXP LAERCIO DE MENDONCA,Rua Expedicionário Laércio de Mendonça,R. Exp.  Laércio de Mendonça,S,Via Pavimentada
4730,38210,RUA EXP LAURENTINO NONATO,Rua Expedicionário Laurentino Nonato,R. Exp Laurentino Nonato,S,Via Pavimentada
5803,48135,RUA EXP OTELO RIBEIRO,Rua Expedicionário Otelo Ribeiro,R. Exp Otelo Ribeiro,P,Via Parcialmente Pavimentada
6069,50512,RUA EXP PELOPIDAS PASSAMANI,Rua Expedicionário Pelópidas Passamani,R. Exp. Pelópidas Passamani,S,Via Pavimentada
6503,54402,RUA EXP SEBASTIAO CLEMENTINO,Rua Expedicionário Sebastião Clementino,R. Exp Sebastião Clementino,S,Via Pavimentada
6635,55654,RUA EXP SIMAO FERNANDES,Rua Expedicionário Simão Fernandes,R. Exp. Simão Fernandes,S,Via Pavimentada
7126,60534,RUA EXP TEODORO RIBEIRO,Rua Expedicionário Teodoro Ribeiro,R. Exp. Teodoro Ribeiro,N,Via Não Pavimentada
7127,60542,RUA EXP TEODORO SATIVA,Rua Expedicionário Teodoro Sativa,R. Exp Teodoro Sativa,S,Via Pavimentada
7398,62626,RUA EXP VALDEMAR ADELINO,Rua Expedicionário Valdemar Adelino,R. Exp Valdemar Adelino,N,Via Não Pavimentada
3147,23434,RUA EXTREMA,Rua Extrema,R. Extrema,S,Via Pavimentada
3148,23442,RUA EXTREMOZ,Rua Extremoz,R. Extremoz,S,Via Pavimentada
11817,138258,RUA F,Rua F,R. F,N,Via Não Pavimentada
3150,23469,RUA F,Rua F,R. F,X,Não definida
307,137553,RUA F,Rua F,R. F,N,Via Não Pavimentada
3151,23477,RUA FABINHO,Rua Fabinho,R. Fabinho,S,Via Pavimentada
3156,23523,RUA FAGUNDES,Rua Fagundes,R. Fagundes,S,Via Pavimentada
3157,23531,RUA FAGUNDES VARELA,Rua Fagundes Varela,R. Fagundes Varela,S,Via Pavimentada
10741,110310,RUA FALCAO,Rua Falcão,R. Falcão,X,Não definida
3160,23566,RUA FALCAO DE LACERDA,Rua Falcão de Lacerda,R. Falcão de Lacerda,S,Via Pavimentada
10977,113476,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
11384,118729,RUA FALTA DENIMINAçAO,Rua Falta Denominação,R. Falta Denominação,N,Via Não Pavimentada
7998,69213,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
11050,114359,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
10835,111635,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
11361,118486,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,S,Via Pavimentada
11366,118532,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
11367,118540,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
11266,117285,RUA FALTA DEMOMINACAO,Rua Falta Denominação,R. Falta Denominação,N,Via Não Pavimentada
11318,117870,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
10979,113492,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
10864,112348,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
11092,114847,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,S,Via Pavimentada
11364,118516,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
11038,114189,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,N,Via Não Pavimentada
10890,112356,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,S,Via Pavimentada
10929,112801,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
11032,114138,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
10693,111104,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,S,Via Pavimentada
10694,111112,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,S,Via Pavimentada
10815,111376,RUA FALTA DENOMINACAO,Rua Falta Denominação,R. Falta Denominacao,X,Não definida
